Origin_Zone,Destination_Zone,Start_date,End_Date,Purpose,Time_of_Day,Subscriber_Class,Count,SZCount
37,16,20150401,20150430,H00:H24,HBO,Resident,592.31,31.59
9,35,20150401,20150430,H00:H24,HBO,Resident,155.28,33.76
39,27,20150401,20150430,H00:H24,NHB,Resident,11.58,3.86
27,15,20150401,20150430,H00:H24,NHB,Resident,283.71,84.35
22,34,20150401,20150430,H00:H24,HBO,Resident,125.78,33.54
25,22,20150401,20150430,H00:H24,HBO,Resident,208.96,46.44
31,9,20150401,20150430,H00:H24,HBO,Resident,403.15,34.17
9,31,20150401,20150430,H00:H24,HBO,Resident,418.23,53.97
39,17,20150401,20150430,H00:H24,HBW,Resident,482.64,90.93
20,4,20150401,20150430,H00:H24,HBO,Resident,141.89,6.45
4,20,20150401,20150430,H00:H24,HBO,Resident,149.30,20.36
39,2,20150401,20150430,H00:H24,NHB,Visitor,206.93,40.05
34,4,20150401,20150430,H00:H24,NHB,Resident,185.69,25.32
22,15,20150401,20150430,H00:H24,NHB,Resident,294.01,130.67
7,26,20150401,20150430,H00:H24,NHB,Resident,135.35,31.85
7,40,20150401,20150430,H00:H24,HBO,Resident,192.98,35.55
20,3,20150401,20150430,H00:H24,HBW,Resident,223.58,6.21
40,16,20150401,20150430,H00:H24,NHB,Visitor,57.05,7.13
30,28,20150401,20150430,H00:H24,NHB,Visitor,14.15,7.08
34,31,20150401,20150430,H00:H24,NHB,Visitor,134.48,25.62
31,34,20150401,20150430,H00:H24,NHB,Visitor,103.28,13.77
34,10,20150401,20150430,H00:H24,NHB,Visitor,113.25,44.04
21,40,20150401,20150430,H00:H24,NHB,Resident,44.51,12.14
2,24,20150401,20150430,H00:H24,HBW,Resident,211.60,11.76
5,28,20150401,20150430,H00:H24,HBO,Resident,9.97,9.97
28,4,20150401,20150430,H00:H24,NHB,Resident,23.25,5.81
6,25,20150401,20150430,H00:H24,NHB,Visitor,184.95,36.99
24,8,20150401,20150430,H00:H24,NHB,Resident,204.31,24.76
8,21,20150401,20150430,H00:H24,NHB,Resident,249.05,5.93
36,12,20150401,20150430,H00:H24,HBW,Resident,102.85,28.05
24,35,20150401,20150430,H00:H24,NHB,Visitor,64.80,18.51
16,36,20150401,20150430,H00:H24,NHB,Visitor,199.43,19.30
24,4,20150401,20150430,H00:H24,HBO,Resident,148.98,13.15
4,24,20150401,20150430,H00:H24,HBO,Resident,162.92,17.15
18,14,20150401,20150430,H00:H24,HBO,Resident,140.82,9.71
14,18,20150401,20150430,H00:H24,HBO,Resident,135.77,15.09
33,15,20150401,20150430,H00:H24,HBO,Resident,524.57,73.77
15,33,20150401,20150430,H00:H24,HBO,Resident,517.10,80.80
23,15,20150401,20150430,H00:H24,HBO,Resident,322.62,185.21
8,36,20150401,20150430,H00:H24,HBO,Resident,93.00,17.44
36,8,20150401,20150430,H00:H24,HBO,Resident,149.52,6.23
37,25,20150401,20150430,H00:H24,NHB,Resident,24.32,3.47
16,39,20150401,20150430,H00:H24,NHB,Visitor,242.76,29.43
19,26,20150401,20150430,H00:H24,HBO,Resident,54.27,9.87
10,30,20150401,20150430,H00:H24,NHB,Visitor,120.89,20.15
12,19,20150401,20150430,H00:H24,NHB,Visitor,161.41,6.73
7,18,20150401,20150430,H00:H24,NHB,Resident,57.19,12.71
2,32,20150401,20150430,H00:H24,NHB,Resident,63.80,34.80
18,9,20150401,20150430,H00:H24,NHB,Visitor,169.81,7.38
29,12,20150401,20150430,H00:H24,NHB,Resident,334.67,44.62
31,7,20150401,20150430,H00:H24,NHB,Resident,267.22,76.35
20,30,20150401,20150430,H00:H24,NHB,Visitor,70.86,5.91
7,36,20150401,20150430,H00:H24,NHB,Visitor,46.28,6.61
36,16,20150401,20150430,H00:H24,NHB,Visitor,207.70,6.49
34,36,20150401,20150430,H00:H24,NHB,Visitor,41.43,5.92
33,10,20150401,20150430,H00:H24,NHB,Visitor,31.42,6.28
23,2,20150401,20150430,H00:H24,NHB,Visitor,420.22,47.44
2,22,20150401,20150430,H00:H24,NHB,Visitor,290.71,40.56
21,5,20150401,20150430,H00:H24,NHB,Visitor,42.45,15.92
4,31,20150401,20150430,H00:H24,HBO,Resident,74.00,9.25
31,4,20150401,20150430,H00:H24,HBO,Resident,78.92,39.46
23,9,20150401,20150430,H00:H24,HBW,Resident,191.91,21.32
13,39,20150401,20150430,H00:H24,HBO,Resident,133.72,17.83
39,12,20150401,20150430,H00:H24,HBO,Resident,76.89,27.96
9,19,20150401,20150430,H00:H24,NHB,Visitor,390.65,19.86
31,27,20150401,20150430,H00:H24,HBO,Resident,212.78,45.60
28,12,20150401,20150430,H00:H24,HBO,Resident,122.81,9.45
12,28,20150401,20150430,H00:H24,HBO,Resident,101.49,9.23
39,6,20150401,20150430,H00:H24,HBO,Resident,186.01,25.66
38,16,20150401,20150430,H00:H24,HBW,Resident,445.24,58.07
16,38,20150401,20150430,H00:H24,HBW,Resident,358.40,77.49
10,29,20150401,20150430,H00:H24,NHB,Visitor,74.67,8.30
21,4,20150401,20150430,H00:H24,HBW,Resident,48.54,5.39
13,34,20150401,20150430,H00:H24,NHB,Visitor,105.01,18.53
22,10,20150401,20150430,H00:H24,NHB,Resident,149.29,20.36
33,14,20150401,20150430,H00:H24,NHB,Visitor,525.16,215.82
35,23,20150401,20150430,H00:H24,NHB,Resident,51.88,14.82
31,2,20150401,20150430,H00:H24,HBW,Resident,288.04,60.29
6,37,20150401,20150430,H00:H24,NHB,Resident,104.95,13.12
8,24,20150401,20150430,H00:H24,NHB,Visitor,374.49,50.41
38,9,20150401,20150430,H00:H24,NHB,Resident,81.21,29.00
30,6,20150401,20150430,H00:H24,HBO,Resident,86.84,46.76
5,33,20150401,20150430,H00:H24,NHB,Visitor,5.72,5.72
19,25,20150401,20150430,H00:H24,NHB,Visitor,374.02,46.75
35,14,20150401,20150430,H00:H24,NHB,Visitor,308.98,45.22
10,3,20150401,20150430,H00:H24,NHB,Visitor,282.22,35.28
5,20,20150401,20150430,H00:H24,NHB,Resident,53.42,5.34
20,3,20150401,20150430,H00:H24,NHB,Resident,145.61,6.33
19,22,20150401,20150430,H00:H24,HBW,Resident,61.16,5.56
21,39,20150401,20150430,H00:H24,NHB,Resident,39.41,14.78
2,34,20150401,20150430,H00:H24,HBW,Resident,74.32,11.99
38,11,20150401,20150430,H00:H24,HBO,Resident,506.10,66.98
15,38,20150401,20150430,H00:H24,HBO,Resident,902.35,187.41
14,27,20150401,20150430,H00:H24,HBO,Resident,310.68,69.90
22,37,20150401,20150430,H00:H24,HBO,Resident,29.61,7.40
4,25,20150401,20150430,H00:H24,NHB,Resident,179.88,8.57
25,4,20150401,20150430,H00:H24,NHB,Resident,191.81,34.87
7,22,20150401,20150430,H00:H24,HBO,Resident,60.35,20.12
22,13,20150401,20150430,H00:H24,NHB,Resident,250.93,39.62
21,27,20150401,20150430,H00:H24,NHB,Resident,59.62,5.96
27,21,20150401,20150430,H00:H24,NHB,Resident,107.15,21.43
11,28,20150401,20150430,H00:H24,HBO,Resident,304.41,24.03
28,11,20150401,20150430,H00:H24,NHB,Resident,209.45,65.00
35,40,20150401,20150430,H00:H24,HBO,Resident,82.01,17.57
40,26,20150401,20150430,H00:H24,HBW,Resident,36.06,6.56
26,9,20150401,20150430,H00:H24,NHB,Resident,392.83,62.35
40,37,20150401,20150430,H00:H24,NHB,Visitor,19.87,6.62
34,21,20150401,20150430,H00:H24,HBW,Resident,70.96,31.54
24,17,20150401,20150430,H00:H24,HBW,Resident,356.75,27.87
5,11,20150401,20150430,H00:H24,NHB,Resident,712.72,100.86
16,3,20150401,20150430,H00:H24,NHB,Visitor,673.91,7.75
27,22,20150401,20150430,H00:H24,NHB,Resident,61.49,15.37
31,36,20150401,20150430,H00:H24,HBW,Resident,126.79,47.55
33,13,20150401,20150430,H00:H24,NHB,Visitor,40.70,13.57
13,33,20150401,20150430,H00:H24,NHB,Visitor,51.60,8.60
20,19,20150401,20150430,H00:H24,HBO,Resident,128.93,13.94
36,22,20150401,20150430,H00:H24,NHB,Resident,72.49,26.36
12,31,20150401,20150430,H00:H24,HBO,Resident,496.39,89.51
19,29,20150401,20150430,H00:H24,HBW,Resident,35.06,17.53
19,18,20150401,20150430,H00:H24,NHB,Visitor,136.12,6.48
32,29,20150401,20150430,H00:H24,HBO,Resident,78.61,8.73
2,22,20150401,20150430,H00:H24,NHB,Resident,366.39,93.39
13,33,20150401,20150430,H00:H24,HBW,Resident,203.20,21.77
24,22,20150401,20150430,H00:H24,NHB,Resident,63.15,17.22
16,30,20150401,20150430,H00:H24,NHB,Visitor,55.55,6.94
20,24,20150401,20150430,H00:H24,NHB,Resident,114.69,39.70
31,21,20150401,20150430,H00:H24,NHB,Resident,173.25,76.43
6,31,20150401,20150430,H00:H24,HBW,Resident,144.53,9.64
22,21,20150401,20150430,H00:H24,NHB,Visitor,50.59,6.32
8,24,20150401,20150430,H00:H24,HBW,Resident,44.61,2.97
20,31,20150401,20150430,H00:H24,HBW,Resident,196.93,47.26
33,10,20150401,20150430,H00:H24,HBO,Resident,96.87,40.36
30,16,20150401,20150430,H00:H24,HBW,Resident,278.49,29.84
16,30,20150401,20150430,H00:H24,HBW,Resident,303.88,49.01
12,38,20150401,20150430,H00:H24,HBO,Resident,73.60,27.60
38,12,20150401,20150430,H00:H24,HBO,Resident,114.08,10.37
36,27,20150401,20150430,H00:H24,NHB,Resident,14.87,14.87
27,6,20150401,20150430,H00:H24,NHB,Resident,58.67,8.38
20,26,20150401,20150430,H00:H24,HBO,Resident,63.85,5.32
6,29,20150401,20150430,H00:H24,HBW,Resident,97.01,20.79
29,19,20150401,20150430,H00:H24,NHB,Resident,93.61,24.96
8,40,20150401,20150430,H00:H24,HBO,Resident,69.28,21.32
24,31,20150401,20150430,H00:H24,NHB,Visitor,469.50,99.59
2,27,20150401,20150430,H00:H24,NHB,Visitor,2008.66,39.78
32,8,20150401,20150430,H00:H24,NHB,Resident,50.27,25.14
10,37,20150401,20150430,H00:H24,HBW,Resident,18.24,4.56
33,13,20150401,20150430,H00:H24,NHB,Resident,87.27,36.36
6,40,20150401,20150430,H00:H24,HBO,Resident,135.97,7.16
40,6,20150401,20150430,H00:H24,HBO,Resident,123.84,19.55
24,4,20150401,20150430,H00:H24,NHB,Resident,209.76,43.19
32,7,20150401,20150430,H00:H24,HBO,Resident,152.64,8.98
19,17,20150401,20150430,H00:H24,HBW,Resident,402.09,29.32
34,22,20150401,20150430,H00:H24,HBO,Resident,120.31,27.76
16,35,20150401,20150430,H00:H24,NHB,Visitor,65.05,21.68
9,23,20150401,20150430,H00:H24,NHB,Resident,255.17,42.53
32,2,20150401,20150430,H00:H24,HBO,Resident,117.86,33.67
19,14,20150401,20150430,H00:H24,HBO,Resident,250.71,54.84
14,2,20150401,20150430,H00:H24,HBO,Visitor,18.57,3.71
14,37,20150401,20150430,H00:H24,NHB,Visitor,191.27,37.02
6,26,20150401,20150430,H00:H24,HBW,Resident,144.81,24.13
20,30,20150401,20150430,H00:H24,NHB,Resident,203.04,65.50
30,33,20150401,20150430,H00:H24,NHB,Resident,163.41,46.69
33,6,20150401,20150430,H00:H24,HBO,Resident,100.00,25.00
16,37,20150401,20150430,H00:H24,HBO,Resident,489.54,40.13
21,28,20150401,20150430,H00:H24,HBW,Resident,71.74,14.35
2,36,20150401,20150430,H00:H24,HBO,Resident,187.70,64.09
26,36,20150401,20150430,H00:H24,NHB,Resident,83.23,30.27
28,15,20150401,20150430,H00:H24,NHB,Resident,106.33,31.90
29,14,20150401,20150430,H00:H24,HBW,Resident,390.61,49.71
12,34,20150401,20150430,H00:H24,HBW,Resident,166.42,41.61
2,37,20150401,20150430,H00:H24,NHB,Resident,50.40,22.91
37,13,20150401,20150430,H00:H24,NHB,Resident,45.06,11.26
4,2,20150401,20150430,H00:H24,HBO,Resident,460.87,77.89
40,8,20150401,20150430,H00:H24,NHB,Resident,89.81,27.63
30,6,20150401,20150430,H00:H24,NHB,Resident,203.57,60.32
16,26,20150401,20150430,H00:H24,NHB,Visitor,79.06,28.75
22,6,20150401,20150430,H00:H24,NHB,Resident,76.76,29.52
6,32,20150401,20150430,H00:H24,NHB,Resident,68.09,25.53
32,6,20150401,20150430,H00:H24,NHB,Resident,82.64,20.66
21,26,20150401,20150430,H00:H24,NHB,Resident,65.82,16.45
29,19,20150401,20150430,H00:H24,HBO,Resident,58.65,8.38
19,29,20150401,20150430,H00:H24,HBO,Resident,46.95,11.74
21,34,20150401,20150430,H00:H24,NHB,Resident,139.22,60.53
34,36,20150401,20150430,H00:H24,NHB,Resident,310.51,36.97
36,2,20150401,20150430,H00:H24,NHB,Resident,191.10,69.49
31,10,20150401,20150430,H00:H24,NHB,Visitor,235.46,62.33
31,6,20150401,20150430,H00:H24,HBW,Resident,135.66,18.09
4,30,20150401,20150430,H00:H24,HBO,Resident,83.42,18.54
40,25,20150401,20150430,H00:H24,NHB,Visitor,118.76,44.53
27,13,20150401,20150430,H00:H24,HBW,Resident,226.08,18.09
13,27,20150401,20150430,H00:H24,HBW,Resident,197.14,8.96
14,36,20150401,20150430,H00:H24,NHB,Visitor,432.47,18.80
25,36,20150401,20150430,H00:H24,HBW,Resident,129.18,29.36
27,6,20150401,20150430,H00:H24,HBO,Resident,101.56,31.74
6,27,20150401,20150430,H00:H24,HBO,Resident,105.89,13.24
29,24,20150401,20150430,H00:H24,NHB,Visitor,50.35,12.59
7,20,20150401,20150430,H00:H24,NHB,Visitor,97.45,6.96
7,35,20150401,20150430,H00:H24,HBO,Resident,153.26,23.58
6,13,20150401,20150430,H00:H24,NHB,Visitor,126.86,20.03
2,29,20150401,20150430,H00:H24,NHB,Visitor,100.70,6.71
29,21,20150401,20150430,H00:H24,NHB,Visitor,47.20,7.87
33,25,20150401,20150430,H00:H24,HBO,Resident,112.00,5.89
5,10,20150401,20150430,H00:H24,NHB,Resident,300.40,45.71
18,2,20150401,20150430,H00:H24,HBO,Visitor,58.23,5.29
34,6,20150401,20150430,H00:H24,HBW,Resident,167.65,9.86
9,36,20150401,20150430,H00:H24,NHB,Visitor,19.79,4.95
19,34,20150401,20150430,H00:H24,HBW,Resident,26.78,17.85
8,34,20150401,20150430,H00:H24,HBO,Resident,90.00,13.85
11,27,20150401,20150430,H00:H24,NHB,Visitor,611.86,20.86
12,22,20150401,20150430,H00:H24,NHB,Resident,291.83,58.37
12,27,20150401,20150430,H00:H24,HBO,Resident,372.05,70.87
14,26,20150401,20150430,H00:H24,NHB,Visitor,231.75,42.14
40,35,20150401,20150430,H00:H24,HBO,Resident,85.47,6.57
35,40,20150401,20150430,H00:H24,NHB,Resident,99.38,36.14
31,19,20150401,20150430,H00:H24,NHB,Visitor,110.11,22.02
34,25,20150401,20150430,H00:H24,NHB,Resident,325.80,84.71
23,13,20150401,20150430,H00:H24,HBW,Resident,116.15,8.30
32,22,20150401,20150430,H00:H24,NHB,Resident,90.08,16.38
22,24,20150401,20150430,H00:H24,HBW,Resident,8.53,2.13
18,9,20150401,20150430,H00:H24,NHB,Resident,94.38,7.87
9,18,20150401,20150430,H00:H24,NHB,Resident,117.34,22.00
39,9,20150401,20150430,H00:H24,HBW,Resident,82.56,19.43
9,39,20150401,20150430,H00:H24,HBW,Resident,100.15,10.02
27,33,20150401,20150430,H00:H24,HBO,Resident,90.61,20.14
33,27,20150401,20150430,H00:H24,HBO,Resident,86.82,19.29
31,33,20150401,20150430,H00:H24,HBW,Resident,316.41,34.21
15,20,20150401,20150430,H00:H24,NHB,Visitor,184.42,29.51
20,15,20150401,20150430,H00:H24,NHB,Visitor,143.93,7.20
34,35,20150401,20150430,H00:H24,NHB,Resident,27.43,9.14
35,10,20150401,20150430,H00:H24,NHB,Resident,101.67,33.89
21,30,20150401,20150430,H00:H24,HBW,Resident,336.74,30.61
8,11,20150401,20150430,H00:H24,NHB,Visitor,390.86,22.12
29,10,20150401,20150430,H00:H24,HBW,Resident,301.97,56.18
39,4,20150401,20150430,H00:H24,HBW,Resident,71.56,13.01
16,22,20150401,20150430,H00:H24,NHB,Resident,405.98,70.00
31,20,20150401,20150430,H00:H24,NHB,Visitor,121.74,21.48
36,33,20150401,20150430,H00:H24,NHB,Resident,116.20,33.20
6,34,20150401,20150430,H00:H24,HBW,Resident,115.10,8.85
22,23,20150401,20150430,H00:H24,HBO,Resident,104.04,7.43
13,22,20150401,20150430,H00:H24,HBO,Resident,370.01,90.61
29,21,20150401,20150430,H00:H24,HBW,Resident,154.24,6.43
39,13,20150401,20150430,H00:H24,HBO,Resident,116.88,27.50
13,38,20150401,20150430,H00:H24,HBO,Resident,92.03,48.44
38,13,20150401,20150430,H00:H24,HBO,Resident,72.35,19.04
8,37,20150401,20150430,H00:H24,HBO,Resident,47.40,11.85
37,8,20150401,20150430,H00:H24,HBO,Resident,35.78,5.96
7,31,20150401,20150430,H00:H24,HBW,Resident,144.44,22.22
23,24,20150401,20150430,H00:H24,HBW,Resident,42.77,6.11
24,23,20150401,20150430,H00:H24,HBW,Resident,30.16,12.06
6,12,20150401,20150430,H00:H24,NHB,Visitor,69.68,13.94
12,6,20150401,20150430,H00:H24,NHB,Visitor,117.32,13.04
11,28,20150401,20150430,H00:H24,NHB,Resident,198.59,38.19
28,31,20150401,20150430,H00:H24,HBO,Resident,135.99,22.66
5,13,20150401,20150430,H00:H24,NHB,Visitor,105.96,19.87
4,21,20150401,20150430,H00:H24,NHB,Resident,46.35,13.24
21,4,20150401,20150430,H00:H24,HBO,Resident,100.62,15.09
36,30,20150401,20150430,H00:H24,HBO,Resident,158.61,52.87
40,13,20150401,20150430,H00:H24,HBO,Resident,121.69,40.56
20,9,20150401,20150430,H00:H24,NHB,Visitor,678.48,13.30
22,2,20150401,20150430,H00:H24,NHB,Resident,141.69,30.36
2,38,20150401,20150430,H00:H24,NHB,Resident,65.96,29.98
2,39,20150401,20150430,H00:H24,HBW,Resident,267.66,76.47
39,38,20150401,20150430,H00:H24,HBO,Resident,237.06,85.34
7,24,20150401,20150430,H00:H24,NHB,Resident,364.21,41.23
24,7,20150401,20150430,H00:H24,NHB,Resident,258.78,28.75
36,2,20150401,20150430,H00:H24,HBW,Resident,350.60,16.96
17,35,20150401,20150430,H00:H24,HBW,Resident,426.89,57.47
11,28,20150401,20150430,H00:H24,HBW,Resident,280.86,24.07
28,11,20150401,20150430,H00:H24,HBW,Resident,231.06,30.81
21,28,20150401,20150430,H00:H24,NHB,Resident,46.18,4.62
28,16,20150401,20150430,H00:H24,NHB,Resident,74.54,27.11
25,34,20150401,20150430,H00:H24,HBW,Resident,205.59,17.50
34,25,20150401,20150430,H00:H24,HBW,Resident,286.36,72.99
10,3,20150401,20150430,H00:H24,HBO,Resident,256.33,31.26
36,29,20150401,20150430,H00:H24,HBO,Resident,85.46,26.30
23,29,20150401,20150430,H00:H24,HBO,Resident,97.57,19.51
39,34,20150401,20150430,H00:H24,NHB,Visitor,19.82,4.96
36,39,20150401,20150430,H00:H24,NHB,Resident,313.34,78.33
39,2,20150401,20150430,H00:H24,HBO,Resident,113.53,17.93
21,3,20150401,20150430,H00:H24,NHB,Visitor,71.32,7.13
40,24,20150401,20150430,H00:H24,NHB,Resident,85.38,38.81
23,24,20150401,20150430,H00:H24,HBO,Resident,36.33,7.27
24,23,20150401,20150430,H00:H24,HBO,Resident,38.91,4.32
26,31,20150401,20150430,H00:H24,NHB,Visitor,17.72,5.91
7,40,20150401,20150430,H00:H24,NHB,Resident,157.89,30.36
40,8,20150401,20150430,H00:H24,HBO,Resident,69.90,14.98
9,40,20150401,20150430,H00:H24,HBW,Resident,149.72,6.24
11,5,20150401,20150430,H00:H24,NHB,Resident,825.93,55.06
38,23,20150401,20150430,H00:H24,NHB,Resident,19.08,9.54
23,33,20150401,20150430,H00:H24,NHB,Resident,39.01,14.63
5,12,20150401,20150430,H00:H24,NHB,Resident,150.67,14.35
38,36,20150401,20150430,H00:H24,HBW,Resident,111.77,7.45
36,38,20150401,20150430,H00:H24,HBW,Resident,114.47,15.26
2,25,20150401,20150430,H00:H24,HBW,Resident,348.44,6.01
25,2,20150401,20150430,H00:H24,HBW,Resident,445.60,42.44
23,19,20150401,20150430,H00:H24,HBW,Resident,117.84,9.82
24,39,20150401,20150430,H00:H24,NHB,Resident,134.81,40.44
39,35,20150401,20150430,H00:H24,NHB,Resident,132.79,36.89
35,39,20150401,20150430,H00:H24,NHB,Resident,139.44,19.01
27,39,20150401,20150430,H00:H24,HBO,Resident,69.03,23.01
29,16,20150401,20150430,H00:H24,HBW,Resident,118.93,37.56
31,39,20150401,20150430,H00:H24,NHB,Resident,77.03,27.51
12,20,20150401,20150430,H00:H24,NHB,Visitor,336.71,32.38
12,9,20150401,20150430,H00:H24,NHB,Visitor,294.98,43.17
33,15,20150401,20150430,H00:H24,NHB,Visitor,27.38,13.69
15,33,20150401,20150430,H00:H24,NHB,Visitor,33.01,5.50
33,31,20150401,20150430,H00:H24,NHB,Visitor,81.29,18.76
31,33,20150401,20150430,H00:H24,NHB,Visitor,88.40,18.94
25,20,20150401,20150430,H00:H24,NHB,Resident,256.31,94.15
27,36,20150401,20150430,H00:H24,NHB,Resident,30.43,5.07
20,30,20150401,20150430,H00:H24,HBO,Resident,305.07,47.67
22,25,20150401,20150430,H00:H24,HBO,Resident,183.21,45.80
37,24,20150401,20150430,H00:H24,NHB,Resident,26.43,5.87
40,37,20150401,20150430,H00:H24,HBO,Resident,68.45,20.53
37,40,20150401,20150430,H00:H24,HBO,Resident,118.50,44.44
22,21,20150401,20150430,H00:H24,HBW,Resident,59.09,8.44
8,40,20150401,20150430,H00:H24,NHB,Resident,85.20,13.11
13,23,20150401,20150430,H00:H24,HBW,Resident,126.48,8.43
26,21,20150401,20150430,H00:H24,NHB,Resident,83.82,18.63
29,10,20150401,20150430,H00:H24,NHB,Visitor,125.67,27.93
28,13,20150401,20150430,H00:H24,HBW,Resident,193.37,10.74
26,17,20150401,20150430,H00:H24,NHB,Visitor,217.19,7.01
10,34,20150401,20150430,H00:H24,HBO,Resident,186.01,68.89
34,10,20150401,20150430,H00:H24,HBO,Resident,182.77,52.22
33,21,20150401,20150430,H00:H24,HBW,Resident,76.10,16.91
21,33,20150401,20150430,H00:H24,HBW,Resident,59.83,8.55
35,11,20150401,20150430,H00:H24,NHB,Visitor,143.03,21.45
33,14,20150401,20150430,H00:H24,NHB,Resident,645.24,109.83
14,33,20150401,20150430,H00:H24,NHB,Resident,784.82,115.66
38,2,20150401,20150430,H00:H24,NHB,Resident,85.23,56.82
15,32,20150401,20150430,H00:H24,HBW,Resident,216.55,40.60
25,37,20150401,20150430,H00:H24,NHB,Resident,88.96,24.26
5,2,20150401,20150430,H00:H24,NHB,Resident,216.17,56.04
2,5,20150401,20150430,H00:H24,NHB,Resident,245.78,53.14
12,31,20150401,20150430,H00:H24,HBW,Resident,193.61,10.19
24,34,20150401,20150430,H00:H24,HBW,Resident,36.99,2.31
34,24,20150401,20150430,H00:H24,HBW,Resident,51.29,2.85
19,13,20150401,20150430,H00:H24,NHB,Visitor,244.45,71.90
27,14,20150401,20150430,H00:H24,NHB,Visitor,267.46,37.32
27,10,20150401,20150430,H00:H24,HBO,Resident,347.23,34.04
32,33,20150401,20150430,H00:H24,HBO,Resident,296.34,74.08
2,29,20150401,20150430,H00:H24,HBW,Resident,237.10,33.87
25,23,20150401,20150430,H00:H24,NHB,Visitor,177.97,47.92
15,35,20150401,20150430,H00:H24,NHB,Visitor,70.00,17.50
21,29,20150401,20150430,H00:H24,NHB,Resident,189.70,32.71
30,15,20150401,20150430,H00:H24,HBO,Resident,343.73,91.66
10,22,20150401,20150430,H00:H24,HBW,Resident,189.88,8.26
32,16,20150401,20150430,H00:H24,HBW,Resident,160.31,65.31
17,39,20150401,20150430,H00:H24,NHB,Resident,506.27,164.37
33,14,20150401,20150430,H00:H24,HBW,Resident,195.16,13.01
39,7,20150401,20150430,H00:H24,HBO,Resident,198.02,31.94
6,40,20150401,20150430,H00:H24,NHB,Resident,225.94,13.69
40,39,20150401,20150430,H00:H24,HBO,Resident,276.28,55.26
33,10,20150401,20150430,H00:H24,NHB,Resident,113.53,40.55
10,33,20150401,20150430,H00:H24,NHB,Resident,88.50,27.23
5,25,20150401,20150430,H00:H24,HBO,Resident,58.77,5.34
25,36,20150401,20150430,H00:H24,HBO,Resident,223.52,60.41
40,23,20150401,20150430,H00:H24,NHB,Resident,24.23,14.54
32,26,20150401,20150430,H00:H24,HBW,Resident,100.32,10.03
12,39,20150401,20150430,H00:H24,NHB,Resident,118.73,23.75
10,28,20150401,20150430,H00:H24,HBO,Resident,154.73,30.95
28,10,20150401,20150430,H00:H24,NHB,Resident,104.25,24.06
19,29,20150401,20150430,H00:H24,NHB,Resident,65.71,16.43
19,31,20150401,20150430,H00:H24,NHB,Visitor,68.23,20.47
37,33,20150401,20150430,H00:H24,HBO,Resident,77.22,25.74
33,37,20150401,20150430,H00:H24,HBO,Resident,65.08,9.30
7,33,20150401,20150430,H00:H24,HBO,Resident,248.11,32.01
36,31,20150401,20150430,H00:H24,HBW,Resident,219.60,31.37
33,24,20150401,20150430,H00:H24,NHB,Resident,70.78,27.22
16,32,20150401,20150430,H00:H24,HBW,Resident,199.99,66.66
