Origin_Zone,Destination_Zone,Start_Date,End_Date,Aggregation,Subscriber_Class,Purpose,Time_of_Day,Count
40,2,20150401,20150430,WD,Visitor,NHB,H00:H24,242.98
2,30,20150401,20150430,WD,Resident,NHB,H00:H24,224.23
15,37,20150401,20150430,WD,Resident,NHB,H00:H24,816.36
18,12,20150401,20150430,WD,Resident,NHB,H00:H24,236.84
14,23,20150401,20150430,WD,Resident,NHB,H00:H24,760.33
15,39,20150401,20150430,WD,Resident,HBO,H00:H24,1415.17
16,26,20150401,20150430,WD,Resident,HBW,H00:H24,167.25
26,16,20150401,20150430,WD,Resident,HBW,H00:H24,249.44
36,10,20150401,20150430,WD,Resident,HBO,H00:H24,230.52
29,10,20150401,20150430,WD,Resident,NHB,H00:H24,254.14
3,24,20150401,20150430,WD,Resident,HBO,H00:H24,131.26
24,3,20150401,20150430,WD,Resident,HBO,H00:H24,138.55
39,15,20150401,20150430,WD,Resident,HBO,H00:H24,1451.12
20,17,20150401,20150430,WD,Visitor,NHB,H00:H24,829.32
11,40,20150401,20150430,WD,Resident,NHB,H00:H24,433.86
20,15,20150401,20150430,WD,Resident,HBO,H00:H24,920.30
9,3,20150401,20150430,WD,Visitor,NHB,H00:H24,281.03
9,1,20150401,20150430,WD,Resident,HBW,H00:H24,266.39
23,21,20150401,20150430,WD,Resident,HBW,H00:H24,165.39
21,23,20150401,20150430,WD,Resident,HBW,H00:H24,157.88
19,25,20150401,20150430,WD,Resident,NHB,H00:H24,170.67
25,19,20150401,20150430,WD,Resident,NHB,H00:H24,100.34
5,9,20150401,20150430,WD,Resident,HBO,H00:H24,871.39
30,35,20150401,20150430,WD,Resident,HBW,H00:H24,22.46
35,30,20150401,20150430,WD,Resident,HBW,H00:H24,22.46
15,3,20150401,20150430,WD,Resident,NHB,H00:H24,945.03
10,25,20150401,20150430,WD,Resident,HBW,H00:H24,722.29
26,8,20150401,20150430,WD,Visitor,NHB,H00:H24,19.94
23,14,20150401,20150430,WD,Visitor,NHB,H00:H24,221.51
14,23,20150401,20150430,WD,Visitor,NHB,H00:H24,270.51
23,21,20150401,20150430,WD,Visitor,NHB,H00:H24,71.16
12,19,20150401,20150430,WD,Resident,HBO,H00:H24,462.63
19,12,20150401,20150430,WD,Resident,HBO,H00:H24,554.26
4,4,20150401,20150430,WD,Resident,HBW,H00:H24,4444.37
13,18,20150401,20150430,WD,Resident,HBO,H00:H24,131.05
8,13,20150401,20150430,WD,Resident,NHB,H00:H24,416.18
12,3,20150401,20150430,WD,Resident,NHB,H00:H24,99.24
8,27,20150401,20150430,WD,Resident,NHB,H00:H24,110.65
38,39,20150401,20150430,WD,Resident,HBO,H00:H24,224.18
30,24,20150401,20150430,WD,Visitor,NHB,H00:H24,92.44
23,14,20150401,20150430,WD,Resident,HBW,H00:H24,455.69
14,23,20150401,20150430,WD,Resident,HBW,H00:H24,344.54
16,20,20150401,20150430,WD,Resident,HBW,H00:H24,1029.73
2,23,20150401,20150430,WD,Visitor,NHB,H00:H24,574.06
23,13,20150401,20150430,WD,Visitor,NHB,H00:H24,93.72
24,12,20150401,20150430,WD,Resident,NHB,H00:H24,312.07
3,4,20150401,20150430,WD,Resident,HBW,H00:H24,2701.59
5,16,20150401,20150430,WD,Resident,NHB,H00:H24,1575.44
31,19,20150401,20150430,WD,Resident,NHB,H00:H24,95.21
19,13,20150401,20150430,WD,Resident,HBO,H00:H24,524.45
20,29,20150401,20150430,WD,Resident,NHB,H00:H24,340.25
10,5,20150401,20150430,WD,Resident,HBO,H00:H24,330.75
10,31,20150401,20150430,WD,Resident,NHB,H00:H24,317.05
9,6,20150401,20150430,WD,Visitor,NHB,H00:H24,555.37
34,5,20150401,20150430,WD,Visitor,NHB,H00:H24,20.79
13,1,20150401,20150430,WD,Resident,HBW,H00:H24,282.54
1,13,20150401,20150430,WD,Resident,HBW,H00:H24,337.68
5,13,20150401,20150430,WD,Resident,HBO,H00:H24,326.05
13,5,20150401,20150430,WD,Resident,HBO,H00:H24,242.09
9,3,20150401,20150430,WD,Resident,NHB,H00:H24,533.43
11,24,20150401,20150430,WD,Resident,NHB,H00:H24,1020.14
31,25,20150401,20150430,WD,Resident,NHB,H00:H24,245.38
25,1,20150401,20150430,WD,Resident,NHB,H00:H24,66.10
11,27,20150401,20150430,WD,Resident,NHB,H00:H24,549.50
22,2,20150401,20150430,WD,Resident,HBO,H00:H24,205.06
2,22,20150401,20150430,WD,Resident,HBO,H00:H24,157.44
38,14,20150401,20150430,WD,Resident,HBW,H00:H24,940.16
14,35,20150401,20150430,WD,Resident,HBW,H00:H24,421.50
35,14,20150401,20150430,WD,Resident,HBW,H00:H24,453.43
12,15,20150401,20150430,WD,Visitor,NHB,H00:H24,114.80
29,10,20150401,20150430,WD,Resident,HBO,H00:H24,275.48
4,12,20150401,20150430,WD,Resident,NHB,H00:H24,220.00
12,34,20150401,20150430,WD,Resident,NHB,H00:H24,295.52
6,34,20150401,20150430,WD,Resident,NHB,H00:H24,372.30
8,25,20150401,20150430,WD,Resident,NHB,H00:H24,184.29
11,23,20150401,20150430,WD,Resident,NHB,H00:H24,806.28
6,12,20150401,20150430,WD,Resident,HBO,H00:H24,466.31
22,9,20150401,20150430,WD,Resident,NHB,H00:H24,194.11
30,2,20150401,20150430,WD,Visitor,NHB,H00:H24,253.85
30,26,20150401,20150430,WD,Resident,HBO,H00:H24,388.91
26,30,20150401,20150430,WD,Resident,HBO,H00:H24,480.03
38,14,20150401,20150430,WD,Resident,NHB,H00:H24,834.24
10,6,20150401,20150430,WD,Resident,HBO,H00:H24,941.86
36,6,20150401,20150430,WD,Resident,HBW,H00:H24,119.30
6,36,20150401,20150430,WD,Resident,HBW,H00:H24,159.99
13,34,20150401,20150430,WD,Resident,HBO,H00:H24,214.81
32,10,20150401,20150430,WD,Visitor,NHB,H00:H24,60.41
11,32,20150401,20150430,WD,Visitor,NHB,H00:H24,97.80
32,9,20150401,20150430,WD,Visitor,NHB,H00:H24,28.22
14,23,20150401,20150430,WD,Resident,HBO,H00:H24,447.88
34,11,20150401,20150430,WD,Resident,HBW,H00:H24,568.84
36,34,20150401,20150430,WD,Resident,HBO,H00:H24,290.13
34,21,20150401,20150430,WD,Resident,NHB,H00:H24,118.94
21,36,20150401,20150430,WD,Resident,HBO,H00:H24,100.27
12,15,20150401,20150430,WD,Resident,HBO,H00:H24,989.76
1,14,20150401,20150430,WD,Resident,HBW,H00:H24,168.07
14,1,20150401,20150430,WD,Resident,HBW,H00:H24,176.55
13,1,20150401,20150430,WD,Resident,NHB,H00:H24,448.46
1,13,20150401,20150430,WD,Resident,NHB,H00:H24,329.27
22,24,20150401,20150430,WD,Visitor,NHB,H00:H24,156.55
32,15,20150401,20150430,WD,Resident,HBW,H00:H24,142.06
10,24,20150401,20150430,WD,Resident,NHB,H00:H24,820.52
24,26,20150401,20150430,WD,Resident,HBO,H00:H24,59.20
10,4,20150401,20150430,WD,Visitor,NHB,H00:H24,363.72
4,6,20150401,20150430,WD,Visitor,NHB,H00:H24,953.60
30,17,20150401,20150430,WD,Resident,HBW,H00:H24,785.22
17,30,20150401,20150430,WD,Resident,HBW,H00:H24,726.41
5,31,20150401,20150430,WD,Resident,NHB,H00:H24,43.65
36,38,20150401,20150430,WD,Resident,HBO,H00:H24,439.62
11,38,20150401,20150430,WD,Resident,HBO,H00:H24,525.37
10,26,20150401,20150430,WD,Resident,HBW,H00:H24,884.57
26,10,20150401,20150430,WD,Resident,HBW,H00:H24,807.35
18,24,20150401,20150430,WD,Resident,HBO,H00:H24,63.55
24,18,20150401,20150430,WD,Resident,HBO,H00:H24,42.90
33,34,20150401,20150430,WD,Resident,HBO,H00:H24,183.76
1,26,20150401,20150430,WD,Visitor,NHB,H00:H24,90.45
25,26,20150401,20150430,WD,Visitor,NHB,H00:H24,91.39
26,24,20150401,20150430,WD,Visitor,NHB,H00:H24,235.58
31,14,20150401,20150430,WD,Resident,HBW,H00:H24,943.99
6,13,20150401,20150430,WD,Resident,NHB,H00:H24,749.54
16,13,20150401,20150430,WD,Visitor,NHB,H00:H24,387.34
10,39,20150401,20150430,WD,Resident,NHB,H00:H24,239.26
37,16,20150401,20150430,WD,Visitor,NHB,H00:H24,68.39
34,2,20150401,20150430,WD,Visitor,NHB,H00:H24,388.61
9,19,20150401,20150430,WD,Resident,HBW,H00:H24,242.76
19,9,20150401,20150430,WD,Resident,HBW,H00:H24,241.53
7,13,20150401,20150430,WD,Resident,HBW,H00:H24,881.08
19,21,20150401,20150430,WD,Resident,HBO,H00:H24,67.26
4,35,20150401,20150430,WD,Resident,HBO,H00:H24,45.61
35,4,20150401,20150430,WD,Resident,HBO,H00:H24,20.33
4,40,20150401,20150430,WD,Resident,HBO,H00:H24,51.48
19,11,20150401,20150430,WD,Resident,NHB,H00:H24,1729.03
15,18,20150401,20150430,WD,Visitor,NHB,H00:H24,60.18
21,16,20150401,20150430,WD,Resident,HBW,H00:H24,603.23
16,21,20150401,20150430,WD,Resident,HBW,H00:H24,686.58
8,5,20150401,20150430,WD,Resident,NHB,H00:H24,1450.35
22,14,20150401,20150430,WD,Resident,HBO,H00:H24,425.60
35,26,20150401,20150430,WD,Resident,HBW,H00:H24,16.71
21,35,20150401,20150430,WD,Resident,HBW,H00:H24,83.59
13,18,20150401,20150430,WD,Resident,HBW,H00:H24,78.02
18,13,20150401,20150430,WD,Resident,HBW,H00:H24,60.03
30,14,20150401,20150430,WD,Visitor,NHB,H00:H24,146.90
19,34,20150401,20150430,WD,Resident,NHB,H00:H24,57.73
8,19,20150401,20150430,WD,Resident,NHB,H00:H24,104.08
2,1,20150401,20150430,WD,Resident,NHB,H00:H24,400.95
1,16,20150401,20150430,WD,Resident,HBO,H00:H24,179.28
17,23,20150401,20150430,WD,Resident,NHB,H00:H24,1015.65
34,30,20150401,20150430,WD,Resident,HBO,H00:H24,149.12
30,34,20150401,20150430,WD,Resident,NHB,H00:H24,215.31
2,16,20150401,20150430,WD,Resident,HBO,H00:H24,1567.55
15,12,20150401,20150430,WD,Resident,NHB,H00:H24,1211.71
9,12,20150401,20150430,WD,Resident,HBO,H00:H24,980.23
5,9,20150401,20150430,WD,Visitor,NHB,H00:H24,226.53
8,25,20150401,20150430,WD,Resident,HBO,H00:H24,155.16
25,8,20150401,20150430,WD,Resident,HBO,H00:H24,204.82
3,10,20150401,20150430,WD,Resident,HBO,H00:H24,284.06
2,28,20150401,20150430,WD,Resident,HBO,H00:H24,177.96
14,34,20150401,20150430,WD,Visitor,NHB,H00:H24,674.35
7,14,20150401,20150430,WD,Visitor,NHB,H00:H24,1246.13
21,18,20150401,20150430,WD,Resident,HBO,H00:H24,77.79
18,26,20150401,20150430,WD,Resident,HBO,H00:H24,30.77
27,27,20150401,20150430,WD,Visitor,NHB,H00:H24,105.47
8,20,20150401,20150430,WD,Visitor,NHB,H00:H24,66.48
20,8,20150401,20150430,WD,Visitor,NHB,H00:H24,40.18
20,35,20150401,20150430,WD,Visitor,NHB,H00:H24,21.13
13,30,20150401,20150430,WD,Resident,HBW,H00:H24,415.65
30,14,20150401,20150430,WD,Resident,HBW,H00:H24,730.74
14,30,20150401,20150430,WD,Resident,HBW,H00:H24,671.61
30,1,20150401,20150430,WD,Resident,HBW,H00:H24,57.19
1,30,20150401,20150430,WD,Resident,HBW,H00:H24,56.99
12,20,20150401,20150430,WD,Resident,HBO,H00:H24,851.64
16,18,20150401,20150430,WD,Resident,HBO,H00:H24,166.95
18,16,20150401,20150430,WD,Resident,HBO,H00:H24,187.67
2,5,20150401,20150430,WD,Visitor,NHB,H00:H24,604.34
14,32,20150401,20150430,WD,Resident,NHB,H00:H24,881.53
3,2,20150401,20150430,WD,Resident,HBO,H00:H24,189.58
10,31,20150401,20150430,WD,Visitor,NHB,H00:H24,300.87
31,2,20150401,20150430,WD,Visitor,NHB,H00:H24,821.12
32,39,20150401,20150430,WD,Resident,HBW,H00:H24,27.72
39,36,20150401,20150430,WD,Resident,NHB,H00:H24,308.40
39,32,20150401,20150430,WD,Resident,HBW,H00:H24,55.05
15,8,20150401,20150430,WD,Visitor,NHB,H00:H24,367.17
38,17,20150401,20150430,WD,Resident,HBW,H00:H24,109.90
2,16,20150401,20150430,WD,Resident,HBW,H00:H24,1447.94
31,26,20150401,20150430,WD,Resident,NHB,H00:H24,202.11
26,17,20150401,20150430,WD,Resident,NHB,H00:H24,1268.79
15,19,20150401,20150430,WD,Resident,NHB,H00:H24,389.65
30,16,20150401,20150430,WD,Resident,NHB,H00:H24,412.60
24,30,20150401,20150430,WD,Visitor,NHB,H00:H24,192.60
1,25,20150401,20150430,WD,Resident,NHB,H00:H24,138.13
24,36,20150401,20150430,WD,Resident,HBW,H00:H24,80.80
36,24,20150401,20150430,WD,Resident,HBW,H00:H24,106.33
11,3,20150401,20150430,WD,Resident,NHB,H00:H24,545.82
40,36,20150401,20150430,WD,Resident,NHB,H00:H24,151.30
36,40,20150401,20150430,WD,Resident,NHB,H00:H24,143.42
15,21,20150401,20150430,WD,Resident,HBW,H00:H24,1396.36
21,15,20150401,20150430,WD,Resident,HBW,H00:H24,1072.04
40,17,20150401,20150430,WD,Resident,HBO,H00:H24,422.04
9,33,20150401,20150430,WD,Resident,NHB,H00:H24,317.11
33,40,20150401,20150430,WD,Resident,HBO,H00:H24,37.29
7,5,20150401,20150430,WD,Resident,HBW,H00:H24,1072.55
33,30,20150401,20150430,WD,Resident,HBO,H00:H24,130.28
19,26,20150401,20150430,WD,Visitor,NHB,H00:H24,43.40
9,26,20150401,20150430,WD,Resident,NHB,H00:H24,486.18
34,27,20150401,20150430,WD,Resident,NHB,H00:H24,43.84
13,6,20150401,20150430,WD,Resident,NHB,H00:H24,1101.77
1,24,20150401,20150430,WD,Visitor,NHB,H00:H24,1706.39
12,30,20150401,20150430,WD,Resident,NHB,H00:H24,294.02
30,3,20150401,20150430,WD,Resident,HBO,H00:H24,18.20
21,6,20150401,20150430,WD,Resident,NHB,H00:H24,451.32
40,7,20150401,20150430,WD,Resident,NHB,H00:H24,173.17
6,37,20150401,20150430,WD,Resident,HBO,H00:H24,89.29
32,34,20150401,20150430,WD,Resident,NHB,H00:H24,194.46
34,32,20150401,20150430,WD,Resident,NHB,H00:H24,123.62
8,24,20150401,20150430,WD,Resident,NHB,H00:H24,202.71
24,33,20150401,20150430,WD,Resident,NHB,H00:H24,98.83
17,40,20150401,20150430,WD,Resident,HBO,H00:H24,445.03
5,16,20150401,20150430,WD,Visitor,NHB,H00:H24,524.16
19,36,20150401,20150430,WD,Resident,HBW,H00:H24,76.62
36,19,20150401,20150430,WD,Resident,HBW,H00:H24,64.50
40,12,20150401,20150430,WD,Resident,NHB,H00:H24,60.47
11,38,20150401,20150430,WD,Resident,NHB,H00:H24,533.36
17,22,20150401,20150430,WD,Visitor,NHB,H00:H24,103.29
37,1,20150401,20150430,WD,Resident,HBW,H00:H24,54.44
1,36,20150401,20150430,WD,Resident,HBW,H00:H24,55.11
36,17,20150401,20150430,WD,Visitor,NHB,H00:H24,186.13
21,18,20150401,20150430,WD,Visitor,NHB,H00:H24,114.45
12,22,20150401,20150430,WD,Resident,HBO,H00:H24,232.47
22,12,20150401,20150430,WD,Resident,HBO,H00:H24,282.75
1,30,20150401,20150430,WD,Resident,HBO,H00:H24,42.83
2,23,20150401,20150430,WD,Resident,HBO,H00:H24,390.70
23,2,20150401,20150430,WD,Resident,HBO,H00:H24,458.10
40,6,20150401,20150430,WD,Resident,NHB,H00:H24,286.16
40,20,20150401,20150430,WD,Resident,NHB,H00:H24,25.96
21,30,20150401,20150430,WD,Resident,NHB,H00:H24,173.34
21,3,20150401,20150430,WD,Resident,NHB,H00:H24,60.14
31,10,20150401,20150430,WD,Resident,HBW,H00:H24,299.20
10,31,20150401,20150430,WD,Resident,HBW,H00:H24,281.00
33,8,20150401,20150430,WD,Resident,HBW,H00:H24,55.71
8,33,20150401,20150430,WD,Resident,HBW,H00:H24,21.84
14,33,20150401,20150430,WD,Resident,HBO,H00:H24,767.54
40,13,20150401,20150430,WD,Resident,NHB,H00:H24,104.03
39,1,20150401,20150430,WD,Resident,HBO,H00:H24,13.90
1,39,20150401,20150430,WD,Resident,HBO,H00:H24,11.56
13,5,20150401,20150430,WD,Resident,NHB,H00:H24,505.73
19,1,20150401,20150430,WD,Resident,HBO,H00:H24,38.92
1,19,20150401,20150430,WD,Resident,HBO,H00:H24,39.80
39,14,20150401,20150430,WD,Resident,HBW,H00:H24,1061.95
14,39,20150401,20150430,WD,Resident,HBW,H00:H24,944.58
6,24,20150401,20150430,WD,Resident,HBW,H00:H24,134.17
24,6,20150401,20150430,WD,Resident,HBW,H00:H24,129.95
9,8,20150401,20150430,WD,Visitor,NHB,H00:H24,766.39
27,2,20150401,20150430,WD,Visitor,NHB,H00:H24,1175.11
7,30,20150401,20150430,WD,Resident,HBO,H00:H24,102.86
4,14,20150401,20150430,WD,Resident,HBO,H00:H24,1269.80
3,17,20150401,20150430,WD,Visitor,NHB,H00:H24,361.71
7,34,20150401,20150430,WD,Resident,HBW,H00:H24,166.79
34,7,20150401,20150430,WD,Resident,HBW,H00:H24,233.17
21,25,20150401,20150430,WD,Resident,NHB,H00:H24,266.17
36,39,20150401,20150430,WD,Resident,HBW,H00:H24,101.35
31,12,20150401,20150430,WD,Visitor,NHB,H00:H24,132.95
13,27,20150401,20150430,WD,Visitor,NHB,H00:H24,165.05
31,25,20150401,20150430,WD,Resident,HBO,H00:H24,270.70
25,29,20150401,20150430,WD,Resident,HBW,H00:H24,96.93
29,31,20150401,20150430,WD,Resident,HBW,H00:H24,42.30
2,31,20150401,20150430,WD,Resident,HBW,H00:H24,298.42
11,31,20150401,20150430,WD,Visitor,NHB,H00:H24,449.26
20,4,20150401,20150430,WD,Resident,NHB,H00:H24,308.02
37,14,20150401,20150430,WD,Visitor,NHB,H00:H24,241.00
26,21,20150401,20150430,WD,Resident,HBO,H00:H24,174.82
30,9,20150401,20150430,WD,Resident,HBO,H00:H24,446.88
26,25,20150401,20150430,WD,Resident,HBO,H00:H24,157.71
25,26,20150401,20150430,WD,Resident,HBO,H00:H24,182.04
36,13,20150401,20150430,WD,Resident,HBW,H00:H24,339.96
10,23,20150401,20150430,WD,Visitor,NHB,H00:H24,435.94
2,12,20150401,20150430,WD,Resident,HBW,H00:H24,1281.72
12,2,20150401,20150430,WD,Resident,HBW,H00:H24,1465.74
4,6,20150401,20150430,WD,Resident,HBO,H00:H24,5892.69
15,3,20150401,20150430,WD,Resident,HBO,H00:H24,1267.83
28,13,20150401,20150430,WD,Resident,NHB,H00:H24,119.14
13,23,20150401,20150430,WD,Resident,NHB,H00:H24,457.90
14,18,20150401,20150430,WD,Visitor,NHB,H00:H24,441.52
36,7,20150401,20150430,WD,Resident,HBO,H00:H24,480.32
7,36,20150401,20150430,WD,Resident,HBO,H00:H24,359.36
19,14,20150401,20150430,WD,Resident,NHB,H00:H24,448.66
17,37,20150401,20150430,WD,Resident,HBW,H00:H24,97.44
37,17,20150401,20150430,WD,Resident,HBW,H00:H24,112.27
34,35,20150401,20150430,WD,Resident,HBO,H00:H24,203.66
35,11,20150401,20150430,WD,Resident,HBO,H00:H24,485.41
11,35,20150401,20150430,WD,Resident,HBO,H00:H24,556.71
5,2,20150401,20150430,WD,Resident,HBO,H00:H24,240.74
36,5,20150401,20150430,WD,Resident,HBO,H00:H24,28.18
26,23,20150401,20150430,WD,Resident,HBO,H00:H24,98.30
23,26,20150401,20150430,WD,Resident,HBO,H00:H24,134.33
25,24,20150401,20150430,WD,Resident,HBO,H00:H24,99.55
1,14,20150401,20150430,WD,Resident,HBO,H00:H24,209.89
8,1,20150401,20150430,WD,Resident,HBO,H00:H24,136.06
17,26,20150401,20150430,WD,Resident,NHB,H00:H24,1196.82
27,1,20150401,20150430,WD,Resident,HBO,H00:H24,95.99
1,27,20150401,20150430,WD,Resident,HBO,H00:H24,136.62
23,10,20150401,20150430,WD,Resident,NHB,H00:H24,514.02
16,39,20150401,20150430,WD,Resident,NHB,H00:H24,991.70
35,17,20150401,20150430,WD,Resident,HBO,H00:H24,760.59
31,17,20150401,20150430,WD,Visitor,NHB,H00:H24,793.56
13,28,20150401,20150430,WD,Resident,HBW,H00:H24,170.58
31,13,20150401,20150430,WD,Resident,HBW,H00:H24,267.79
16,1,20150401,20150430,WD,Visitor,NHB,H00:H24,189.23
1,16,20150401,20150430,WD,Visitor,NHB,H00:H24,216.85
2,40,20150401,20150430,WD,Resident,HBO,H00:H24,80.59
16,3,20150401,20150430,WD,Resident,HBO,H00:H24,1402.42
10,23,20150401,20150430,WD,Resident,HBW,H00:H24,417.89
32,17,20150401,20150430,WD,Visitor,NHB,H00:H24,124.10
4,19,20150401,20150430,WD,Resident,NHB,H00:H24,48.16
19,6,20150401,20150430,WD,Resident,NHB,H00:H24,190.41
16,8,20150401,20150430,WD,Visitor,NHB,H00:H24,486.48
31,27,20150401,20150430,WD,Resident,HBW,H00:H24,74.08
37,15,20150401,20150430,WD,Resident,HBW,H00:H24,522.50
15,37,20150401,20150430,WD,Resident,HBW,H00:H24,543.39
17,18,20150401,20150430,WD,Visitor,NHB,H00:H24,227.63
33,13,20150401,20150430,WD,Resident,HBW,H00:H24,358.54
23,16,20150401,20150430,WD,Resident,NHB,H00:H24,447.20
8,2,20150401,20150430,WD,Resident,HBW,H00:H24,334.15
17,3,20150401,20150430,WD,Visitor,NHB,H00:H24,448.15
15,9,20150401,20150430,WD,Visitor,NHB,H00:H24,694.01
2,20,20150401,20150430,WD,Resident,HBO,H00:H24,1331.47
10,5,20150401,20150430,WD,Resident,NHB,H00:H24,378.82
36,32,20150401,20150430,WD,Resident,HBW,H00:H24,54.18
32,36,20150401,20150430,WD,Resident,HBW,H00:H24,29.82
15,31,20150401,20150430,WD,Resident,HBO,H00:H24,814.10
25,8,20150401,20150430,WD,Visitor,NHB,H00:H24,189.61
25,31,20150401,20150430,WD,Resident,NHB,H00:H24,215.70
22,8,20150401,20150430,WD,Resident,NHB,H00:H24,35.29
14,33,20150401,20150430,WD,Resident,HBW,H00:H24,227.46
3,8,20150401,20150430,WD,Resident,NHB,H00:H24,1100.12
35,3,20150401,20150430,WD,Resident,NHB,H00:H24,69.22
18,29,20150401,20150430,WD,Resident,HBO,H00:H24,15.21
29,18,20150401,20150430,WD,Resident,HBO,H00:H24,31.74
12,24,20150401,20150430,WD,Resident,NHB,H00:H24,357.61
30,11,20150401,20150430,WD,Resident,NHB,H00:H24,698.37
9,30,20150401,20150430,WD,Resident,NHB,H00:H24,450.82
11,8,20150401,20150430,WD,Resident,HBO,H00:H24,1031.88
24,13,20150401,20150430,WD,Resident,HBW,H00:H24,187.81
13,24,20150401,20150430,WD,Resident,HBW,H00:H24,141.99
19,8,20150401,20150430,WD,Resident,NHB,H00:H24,120.64
8,23,20150401,20150430,WD,Resident,NHB,H00:H24,40.43
23,9,20150401,20150430,WD,Resident,NHB,H00:H24,307.91
9,19,20150401,20150430,WD,Resident,NHB,H00:H24,557.46
21,7,20150401,20150430,WD,Resident,HBW,H00:H24,292.20
7,27,20150401,20150430,WD,Resident,HBW,H00:H24,17.17
15,39,20150401,20150430,WD,Resident,HBW,H00:H24,478.91
7,12,20150401,20150430,WD,Resident,NHB,H00:H24,478.32
12,8,20150401,20150430,WD,Resident,NHB,H00:H24,153.64
9,32,20150401,20150430,WD,Resident,HBO,H00:H24,185.41
20,16,20150401,20150430,WD,Visitor,NHB,H00:H24,173.68
25,36,20150401,20150430,WD,Resident,NHB,H00:H24,227.05
6,22,20150401,20150430,WD,Resident,NHB,H00:H24,48.44
16,18,20150401,20150430,WD,Resident,NHB,H00:H24,65.98
30,21,20150401,20150430,WD,Resident,HBW,H00:H24,427.27
21,22,20150401,20150430,WD,Resident,HBW,H00:H24,72.79
26,9,20150401,20150430,WD,Resident,HBO,H00:H24,391.21
1,35,20150401,20150430,WD,Resident,HBO,H00:H24,14.03
19,15,20150401,20150430,WD,Resident,HBO,H00:H24,433.56
25,5,20150401,20150430,WD,Resident,NHB,H00:H24,105.44
10,27,20150401,20150430,WD,Visitor,NHB,H00:H24,1304.25
27,11,20150401,20150430,WD,Visitor,NHB,H00:H24,290.74
39,12,20150401,20150430,WD,Resident,HBW,H00:H24,168.18
12,39,20150401,20150430,WD,Resident,HBW,H00:H24,109.47
34,2,20150401,20150430,WD,Resident,NHB,H00:H24,259.93
15,31,20150401,20150430,WD,Resident,NHB,H00:H24,621.11
16,37,20150401,20150430,WD,Resident,NHB,H00:H24,520.57
12,7,20150401,20150430,WD,Resident,HBO,H00:H24,351.38
7,12,20150401,20150430,WD,Resident,HBO,H00:H24,341.39
11,34,20150401,20150430,WD,Resident,HBW,H00:H24,441.77
40,36,20150401,20150430,WD,Resident,HBW,H00:H24,67.03
36,15,20150401,20150430,WD,Resident,HBW,H00:H24,817.55
27,11,20150401,20150430,WD,Resident,NHB,H00:H24,439.48
25,13,20150401,20150430,WD,Resident,HBW,H00:H24,272.20
13,25,20150401,20150430,WD,Resident,HBW,H00:H24,232.93
15,33,20150401,20150430,WD,Resident,NHB,H00:H24,274.11
33,15,20150401,20150430,WD,Resident,NHB,H00:H24,340.72
16,40,20150401,20150430,WD,Resident,HBW,H00:H24,469.21
23,15,20150401,20150430,WD,Resident,HBW,H00:H24,161.59
29,13,20150401,20150430,WD,Resident,NHB,H00:H24,520.80
12,16,20150401,20150430,WD,Visitor,NHB,H00:H24,118.16
11,34,20150401,20150430,WD,Visitor,NHB,H00:H24,329.95
34,16,20150401,20150430,WD,Visitor,NHB,H00:H24,223.74
21,12,20150401,20150430,WD,Visitor,NHB,H00:H24,229.12
35,20,20150401,20150430,WD,Resident,HBO,H00:H24,22.92
7,34,20150401,20150430,WD,Resident,HBO,H00:H24,258.83
20,16,20150401,20150430,WD,Resident,HBW,H00:H24,876.44
15,36,20150401,20150430,WD,Resident,HBW,H00:H24,927.05
24,16,20150401,20150430,WD,Resident,HBW,H00:H24,195.78
38,15,20150401,20150430,WD,Visitor,NHB,H00:H24,73.95
40,15,20150401,20150430,WD,Visitor,NHB,H00:H24,157.62
9,20,20150401,20150430,WD,Visitor,NHB,H00:H24,788.06
20,27,20150401,20150430,WD,Visitor,NHB,H00:H24,96.32
22,2,20150401,20150430,WD,Resident,HBW,H00:H24,94.22
2,22,20150401,20150430,WD,Resident,HBW,H00:H24,97.16
22,19,20150401,20150430,WD,Resident,HBO,H00:H24,84.76
19,12,20150401,20150430,WD,Resident,NHB,H00:H24,475.94
33,19,20150401,20150430,WD,Resident,NHB,H00:H24,16.10
19,33,20150401,20150430,WD,Resident,NHB,H00:H24,60.47
33,22,20150401,20150430,WD,Resident,HBO,H00:H24,74.88
35,15,20150401,20150430,WD,Visitor,NHB,H00:H24,54.48
15,12,20150401,20150430,WD,Visitor,NHB,H00:H24,92.28
16,22,20150401,20150430,WD,Resident,HBO,H00:H24,286.57
20,12,20150401,20150430,WD,Resident,HBO,H00:H24,833.66
6,28,20150401,20150430,WD,Resident,HBO,H00:H24,19.96
28,25,20150401,20150430,WD,Resident,NHB,H00:H24,58.54
39,10,20150401,20150430,WD,Resident,HBW,H00:H24,89.88
10,39,20150401,20150430,WD,Resident,HBW,H00:H24,88.25
31,31,20150401,20150430,WD,Resident,NHB,H00:H24,1592.36
