Origin_Zone,Destination_Zone,Start_date,End_Date,Time_of_Day,Purpose,Subscriber_Class,Count,SZCount
40,31,20150401,20150430,H07:H10,NHB,Resident,66.41,12.07454545
21,16,20150401,20150430,H07:H10,NHB,Visitor,32.82,13.128
32,16,20150401,20150430,H07:H10,HBO,Resident,67.61,48.29285714
7,32,20150401,20150430,H16:H19,HBO,Resident,19.36,19.36
31,37,20150401,20150430,H16:H19,NHB,Resident,22.68,7.56
37,39,20150401,20150430,H16:H19,HBO,Resident,29.54,14.77
35,24,20150401,20150430,H16:H19,NHB,Visitor,40.54,6.756666667
23,24,20150401,20150430,H07:H10,HBW,Resident,30.16,6.032
30,31,20150401,20150430,H16:H19,HBO,Resident,12.55,6.275
29,34,20150401,20150430,H07:H10,HBO,Resident,25.09,16.72666667
13,39,20150401,20150430,H16:H19,HBO,Resident,9.44,4.72
39,13,20150401,20150430,H16:H19,HBO,Resident,33.25,8.3125
39,36,20150401,20150430,H07:H10,HBO,Resident,59.73,13.27333333
32,20,20150401,20150430,H16:H19,NHB,Visitor,5.46,5.46
27,11,20150401,20150430,H16:H19,NHB,Visitor,48.18,6.882857143
25,4,20150401,20150430,H16:H19,NHB,Visitor,70.93,26.59875
37,10,20150401,20150430,H16:H19,NHB,Resident,14.87,7.435
34,27,20150401,20150430,H07:H10,HBO,Resident,9.57,9.57
27,34,20150401,20150430,H07:H10,HBO,Resident,35.36,8.84
23,34,20150401,20150430,H07:H10,HBO,Resident,19.61,7.844
10,4,20150401,20150430,H07:H10,NHB,Visitor,44.59,14.86333333
24,5,20150401,20150430,H07:H10,NHB,Visitor,30.65,7.6625
25,20,20150401,20150430,H16:H19,NHB,Resident,61.43,11.16909091
25,19,20150401,20150430,H07:H10,NHB,Visitor,54.34,18.11333333
30,25,20150401,20150430,H16:H19,HBW,Resident,22.45,11.225
40,26,20150401,20150430,H16:H19,NHB,Resident,5.84,2.92
26,33,20150401,20150430,H16:H19,HBW,Resident,44.44,11.11
36,10,20150401,20150430,H07:H10,NHB,Resident,44.09,22.045
24,12,20150401,20150430,H16:H19,HBO,Resident,93.91,7.825833333
21,35,20150401,20150430,H16:H19,NHB,Resident,17.09,5.696666667
23,7,20150401,20150430,H16:H19,HBO,Resident,38.95,19.475
20,27,20150401,20150430,H16:H19,NHB,Visitor,17.27,5.756666667
33,15,20150401,20150430,H16:H19,HBW,Resident,63.55,25.42
29,13,20150401,20150430,H07:H10,HBW,Resident,78.6,7.86
37,11,20150401,20150430,H07:H10,NHB,Resident,43.11,28.74
4,26,20150401,20150430,H07:H10,NHB,Visitor,11.3,5.65
34,7,20150401,20150430,H07:H10,NHB,Resident,30.11,6.022
22,2,20150401,20150430,H16:H19,NHB,Visitor,46.81,9.362
20,34,20150401,20150430,H16:H19,NHB,Resident,11.38,3.793333333
34,26,20150401,20150430,H16:H19,NHB,Resident,3.51,1.755
33,30,20150401,20150430,H07:H10,NHB,Resident,6.28,6.28
14,23,20150401,20150430,H07:H10,HBO,Resident,25.28,8.426666667
31,24,20150401,20150430,H16:H19,NHB,Resident,18.79,12.52666667
40,24,20150401,20150430,H16:H19,NHB,Resident,0.33,0.33
12,19,20150401,20150430,H16:H19,HBO,Resident,45.01,6.43
32,11,20150401,20150430,H07:H10,NHB,Resident,59.27,37.04375
22,14,20150401,20150430,H16:H19,NHB,Visitor,50.08,18.78
29,12,20150401,20150430,H16:H19,NHB,Resident,73.37,6.67
37,17,20150401,20150430,H07:H10,NHB,Resident,114.76,10.43272727
24,31,20150401,20150430,H16:H19,NHB,Resident,14.36,14.36
34,30,20150401,20150430,H07:H10,HBW,Resident,47.19,6.741428571
20,33,20150401,20150430,H16:H19,HBO,Resident,8.64,8.64
8,35,20150401,20150430,H16:H19,NHB,Resident,5.86,5.86
17,28,20150401,20150430,H16:H19,HBW,Resident,18.61,9.305
29,24,20150401,20150430,H16:H19,NHB,Resident,17.76,8.88
32,12,20150401,20150430,H16:H19,HBW,Resident,32.64,21.76
19,32,20150401,20150430,H16:H19,HBO,Resident,9.53,9.53
19,15,20150401,20150430,H16:H19,HBO,Resident,36.28,31.09714286
33,31,20150401,20150430,H16:H19,NHB,Resident,20.94,6.98
25,35,20150401,20150430,H07:H10,HBW,Resident,42.1,7.016666667
22,12,20150401,20150430,H07:H10,HBO,Resident,78.22,7.822
8,10,20150401,20150430,H07:H10,NHB,Resident,83.85,15.24545455
37,30,20150401,20150430,H16:H19,HBO,Resident,9.26,4.63
4,10,20150401,20150430,H16:H19,HBO,Resident,50.74,6.3425
34,31,20150401,20150430,H16:H19,NHB,Visitor,33.85,11.28333333
40,2,20150401,20150430,H16:H19,NHB,Visitor,30.48,12.192
32,40,20150401,20150430,H16:H19,HBW,Resident,9.61,4.805
7,26,20150401,20150430,H16:H19,HBO,Resident,66.52,9.502857143
26,38,20150401,20150430,H16:H19,NHB,Resident,33.34,16.67
20,22,20150401,20150430,H07:H10,NHB,Visitor,6.56,6.56
39,5,20150401,20150430,H07:H10,HBO,Resident,15.38,3.076
26,15,20150401,20150430,H07:H10,NHB,Resident,60.92,17.40571429
28,34,20150401,20150430,H16:H19,HBO,Resident,10.29,10.29
12,21,20150401,20150430,H16:H19,NHB,Resident,71.36,21.408
30,9,20150401,20150430,H16:H19,HBO,Resident,18.77,6.256666667
10,34,20150401,20150430,H07:H10,NHB,Resident,14.58,4.86
33,12,20150401,20150430,H16:H19,NHB,Resident,36.99,18.495
35,10,20150401,20150430,H16:H19,NHB,Resident,33.69,25.2675
27,10,20150401,20150430,H16:H19,HBO,Resident,48.08,6.868571429
21,26,20150401,20150430,H07:H10,HBO,Resident,18.22,3.644
29,11,20150401,20150430,H07:H10,HBW,Resident,51.93,19.47375
35,25,20150401,20150430,H16:H19,HBO,Resident,29.03,7.2575
25,35,20150401,20150430,H16:H19,HBO,Resident,35.11,14.044
31,27,20150401,20150430,H16:H19,NHB,Visitor,30.46,18.276
24,32,20150401,20150430,H16:H19,NHB,Visitor,26.57,13.285
11,40,20150401,20150430,H07:H10,HBW,Resident,34.95,6.99
36,7,20150401,20150430,H16:H19,NHB,Resident,118.94,7.43375
3,13,20150401,20150430,H16:H19,HBO,Resident,16.43,10.95333333
38,2,20150401,20150430,H07:H10,NHB,Visitor,11.61,5.805
13,6,20150401,20150430,H07:H10,HBO,Resident,71.51,20.43142857
31,5,20150401,20150430,H16:H19,HBW,Resident,25.97,12.985
19,16,20150401,20150430,H16:H19,NHB,Resident,145.79,48.59666667
8,33,20150401,20150430,H07:H10,HBO,Resident,14.8,14.8
40,24,20150401,20150430,H07:H10,NHB,Visitor,79.3,15.86
30,10,20150401,20150430,H16:H19,NHB,Visitor,47.79,6.827142857
30,13,20150401,20150430,H16:H19,NHB,Visitor,5.23,5.23
3,16,20150401,20150430,H16:H19,HBW,Resident,58.78,5.343636364
40,8,20150401,20150430,H07:H10,HBO,Resident,14.95,3.7375
3,23,20150401,20150430,H07:H10,HBO,Resident,18.46,6.153333333
23,3,20150401,20150430,H16:H19,HBO,Resident,16.05,5.35
28,16,20150401,20150430,H16:H19,HBW,Resident,22.89,7.63
7,21,20150401,20150430,H16:H19,NHB,Visitor,16.7,8.35
31,15,20150401,20150430,H07:H10,NHB,Resident,38.92,9.73
38,31,20150401,20150430,H16:H19,HBO,Resident,12.33,12.33
16,31,20150401,20150430,H07:H10,HBO,Visitor,4.35,4.35
32,11,20150401,20150430,H16:H19,NHB,Visitor,11.28,5.64
15,30,20150401,20150430,H16:H19,NHB,Resident,38.59,6.431666667
14,29,20150401,20150430,H07:H10,NHB,Resident,54.72,32.832
5,30,20150401,20150430,H07:H10,HBW,Resident,13.83,3.4575
4,35,20150401,20150430,H16:H19,HBO,Resident,4.66,4.66
37,38,20150401,20150430,H07:H10,HBO,Resident,61.42,10.23666667
10,33,20150401,20150430,H16:H19,HBO,Resident,18.76,18.76
5,12,20150401,20150430,H16:H19,NHB,Resident,22.6,7.533333333
33,28,20150401,20150430,H16:H19,HBW,Resident,17.56,8.78
10,38,20150401,20150430,H07:H10,HBO,Resident,37.45,22.47
22,27,20150401,20150430,H16:H19,NHB,Resident,20.97,6.99
24,12,20150401,20150430,H07:H10,NHB,Resident,31.19,7.7975
17,28,20150401,20150430,H07:H10,NHB,Resident,46.85,6.692857143
23,9,20150401,20150430,H07:H10,NHB,Resident,44.14,8.828
34,12,20150401,20150430,H16:H19,NHB,Visitor,10.22,5.11
32,11,20150401,20150430,H16:H19,HBO,Resident,62.6,6.26
38,7,20150401,20150430,H16:H19,HBO,Resident,21.22,5.305
8,25,20150401,20150430,H07:H10,NHB,Visitor,7.12,7.12
27,37,20150401,20150430,H16:H19,NHB,Visitor,5.17,5.17
32,13,20150401,20150430,H07:H10,HBO,Resident,50.44,12.61
32,34,20150401,20150430,H16:H19,NHB,Resident,41.31,11.80285714
10,7,20150401,20150430,H07:H10,HBW,Resident,88.6,7.383333333
9,12,20150401,20150430,H07:H10,HBO,Resident,68.21,20.98769231
39,27,20150401,20150430,H16:H19,NHB,Resident,2.76,2.76
40,37,20150401,20150430,H07:H10,HBW,Resident,20.11,6.703333333
13,39,20150401,20150430,H07:H10,HBW,Resident,16.79,16.79
15,26,20150401,20150430,H07:H10,HBO,Resident,42.42,33.936
9,33,20150401,20150430,H16:H19,HBW,Resident,56.29,11.258
33,2,20150401,20150430,H07:H10,NHB,Visitor,30.89,7.7225
2,33,20150401,20150430,H16:H19,NHB,Visitor,40.91,10.2275
24,39,20150401,20150430,H16:H19,HBO,Resident,28.21,14.105
24,23,20150401,20150430,H16:H19,NHB,Visitor,50.27,7.181428571
4,2,20150401,20150430,H16:H19,HBO,Resident,96.55,6.034375
24,35,20150401,20150430,H16:H19,HBO,Resident,19.92,9.96
26,30,20150401,20150430,H07:H10,HBW,Resident,24.85,8.283333333
20,25,20150401,20150430,H16:H19,NHB,Resident,100.52,28.72
16,28,20150401,20150430,H16:H19,HBO,Resident,28.24,5.648
36,37,20150401,20150430,H07:H10,HBO,Resident,11.05,5.525
35,25,20150401,20150430,H07:H10,HBO,Resident,13.52,6.76
4,12,20150401,20150430,H07:H10,HBO,Resident,77.06,8.562222222
32,15,20150401,20150430,H16:H19,HBW,Resident,47.04,20.16
22,15,20150401,20150430,H16:H19,NHB,Visitor,11.26,5.63
29,34,20150401,20150430,H16:H19,HBO,Resident,32.74,8.185
23,22,20150401,20150430,H07:H10,HBO,Resident,22.56,5.64
10,29,20150401,20150430,H16:H19,HBW,Resident,106.05,32.63076923
26,14,20150401,20150430,H07:H10,NHB,Resident,106.95,49.91
10,22,20150401,20150430,H16:H19,NHB,Resident,86.92,18.62571429
24,36,20150401,20150430,H16:H19,HBO,Resident,34.79,27.832
16,39,20150401,20150430,H07:H10,NHB,Visitor,13.07,13.07
25,8,20150401,20150430,H07:H10,HBO,Resident,0.96,0.32
33,10,20150401,20150430,H07:H10,NHB,Resident,10.85,5.425
24,39,20150401,20150430,H16:H19,NHB,Visitor,37.72,9.43
24,26,20150401,20150430,H07:H10,NHB,Visitor,44.38,14.79333333
32,27,20150401,20150430,H16:H19,HBO,Resident,31.42,10.47333333
32,21,20150401,20150430,H16:H19,HBO,Resident,37.99,37.99
10,32,20150401,20150430,H16:H19,NHB,Visitor,12.47,6.235
14,28,20150401,20150430,H16:H19,HBW,Resident,113.9,72.48181818
25,4,20150401,20150430,H16:H19,HBW,Resident,60.51,15.1275
24,20,20150401,20150430,H07:H10,NHB,Visitor,84.73,12.10428571
16,38,20150401,20150430,H16:H19,HBW,Resident,76.96,13.99272727
36,8,20150401,20150430,H16:H19,NHB,Resident,49.84,8.306666667
29,38,20150401,20150430,H16:H19,NHB,Resident,6.39,6.39
31,25,20150401,20150430,H07:H10,NHB,Visitor,27.8,6.95
12,4,20150401,20150430,H16:H19,NHB,Visitor,11.97,5.985
26,9,20150401,20150430,H07:H10,NHB,Resident,47.72,4.338181818
27,11,20150401,20150430,H16:H19,HBW,Resident,45.91,15.30333333
38,3,20150401,20150430,H16:H19,HBO,Resident,10.58,5.29
35,32,20150401,20150430,H07:H10,NHB,Resident,2,2
32,13,20150401,20150430,H07:H10,NHB,Resident,2,2
14,26,20150401,20150430,H07:H10,NHB,Visitor,36.69,7.338
25,12,20150401,20150430,H16:H19,NHB,Visitor,52.06,6.5075
10,39,20150401,20150430,H16:H19,HBO,Resident,10.15,5.075
32,30,20150401,20150430,H16:H19,HBW,Resident,16.59,8.295
32,24,20150401,20150430,H16:H19,NHB,Visitor,19.39,12.92666667
10,40,20150401,20150430,H07:H10,HBO,Resident,14.96,14.96
10,3,20150401,20150430,H16:H19,NHB,Resident,40.36,6.726666667
13,6,20150401,20150430,H16:H19,NHB,Visitor,19.58,6.526666667
5,19,20150401,20150430,H16:H19,HBO,Resident,6.38,3.19
28,13,20150401,20150430,H16:H19,NHB,Resident,38.14,19.07
21,32,20150401,20150430,H16:H19,NHB,Resident,36.94,24.62666667
3,32,20150401,20150430,H07:H10,HBO,Resident,4.52,4.52
32,27,20150401,20150430,H07:H10,NHB,Resident,28.04,18.69333333
19,11,20150401,20150430,H07:H10,NHB,Visitor,66.51,12.09272727
13,5,20150401,20150430,H16:H19,HBO,Resident,67.44,20.232
32,9,20150401,20150430,H07:H10,HBW,Resident,27.41,6.8525
34,13,20150401,20150430,H16:H19,NHB,Visitor,11.25,5.625
13,38,20150401,20150430,H16:H19,NHB,Visitor,11.7,11.7
10,33,20150401,20150430,H07:H10,NHB,Visitor,18.96,18.96
40,9,20150401,20150430,H07:H10,NHB,Resident,36.98,7.396
40,31,20150401,20150430,H16:H19,NHB,Resident,8.94,8.94
32,14,20150401,20150430,H16:H19,NHB,Visitor,48.64,30.4
38,17,20150401,20150430,H07:H10,HBO,Resident,29.45,14.725
38,22,20150401,20150430,H16:H19,HBO,Resident,14.87,7.435
37,31,20150401,20150430,H07:H10,HBO,Resident,42.58,10.645
35,6,20150401,20150430,H16:H19,HBW,Resident,36.05,9.0125
25,3,20150401,20150430,H16:H19,NHB,Resident,15.69,15.69
15,33,20150401,20150430,H16:H19,NHB,Resident,38.94,11.12571429
38,16,20150401,20150430,H07:H10,NHB,Resident,101.38,28.96571429
12,38,20150401,20150430,H16:H19,NHB,Resident,28.88,7.22
6,24,20150401,20150430,H16:H19,HBO,Resident,41.09,11.20636364
8,39,20150401,20150430,H07:H10,NHB,Resident,14.52,7.26
31,34,20150401,20150430,H16:H19,NHB,Visitor,21.04,7.013333333
15,27,20150401,20150430,H07:H10,NHB,Resident,41.16,25.725
36,19,20150401,20150430,H16:H19,HBW,Resident,42.68,8.536
4,34,20150401,20150430,H07:H10,NHB,Resident,58.36,7.295
29,16,20150401,20150430,H16:H19,NHB,Resident,39.46,9.865
16,22,20150401,20150430,H07:H10,NHB,Visitor,8.5,4.25
26,30,20150401,20150430,H07:H10,HBO,Resident,5.45,2.725
14,26,20150401,20150430,H16:H19,HBO,Resident,99.04,15.23692308
32,9,20150401,20150430,H07:H10,NHB,Resident,38.06,9.515
13,28,20150401,20150430,H16:H19,HBO,Resident,72.12,9.015
21,29,20150401,20150430,H16:H19,HBO,Resident,34.8,11.6
37,35,20150401,20150430,H16:H19,HBW,Resident,10.97,10.97
11,40,20150401,20150430,H07:H10,NHB,Resident,64.68,4.975384615
26,10,20150401,20150430,H07:H10,NHB,Visitor,41.17,13.72333333
31,33,20150401,20150430,H07:H10,NHB,Resident,22.64,7.546666667
12,40,20150401,20150430,H07:H10,NHB,Visitor,6.84,6.84
17,40,20150401,20150430,H07:H10,NHB,Visitor,19.48,6.493333333
9,27,20150401,20150430,H16:H19,HBO,Resident,88.97,17.794
35,33,20150401,20150430,H16:H19,NHB,Resident,19.74,6.58
17,38,20150401,20150430,H07:H10,NHB,Visitor,14.85,7.425
32,36,20150401,20150430,H16:H19,HBO,Resident,47.13,20.19857143
6,23,20150401,20150430,H16:H19,HBW,Resident,39.24,5.605714286
9,26,20150401,20150430,H16:H19,NHB,Resident,58.58,8.368571429
22,9,20150401,20150430,H07:H10,HBO,Resident,60.95,13.54444444
37,2,20150401,20150430,H16:H19,HBO,Resident,11.26,7.506666667
31,33,20150401,20150430,H07:H10,HBO,Resident,30.05,10.01666667
18,8,20150401,20150430,H16:H19,HBW,Resident,38.33,5.475714286
33,9,20150401,20150430,H16:H19,NHB,Resident,38.06,15.224
29,14,20150401,20150430,H16:H19,NHB,Visitor,20.41,13.60666667
11,32,20150401,20150430,H16:H19,HBO,Resident,34.3,8.575
25,23,20150401,20150430,H07:H10,NHB,Visitor,28.81,7.2025
20,25,20150401,20150430,H16:H19,HBW,Resident,45.47,15.15666667
33,25,20150401,20150430,H07:H10,NHB,Resident,22.47,22.47
19,13,20150401,20150430,H07:H10,NHB,Visitor,45.01,32.15
24,8,20150401,20150430,H16:H19,NHB,Resident,51.29,6.41125
16,39,20150401,20150430,H16:H19,NHB,Visitor,68.31,8.53875
6,39,20150401,20150430,H16:H19,HBO,Resident,97.02,8.085
7,22,20150401,20150430,H16:H19,HBO,Resident,18.81,9.405
37,35,20150401,20150430,H07:H10,NHB,Resident,13.37,13.37
24,2,20150401,20150430,H07:H10,HBW,Resident,2.27,0.756666667
15,12,20150401,20150430,H07:H10,NHB,Visitor,12.76,6.38
27,21,20150401,20150430,H16:H19,HBW,Resident,5.75,5.75
11,22,20150401,20150430,H07:H10,NHB,Resident,50.4,7.2
38,10,20150401,20150430,H16:H19,HBO,Resident,47.39,13.54
27,34,20150401,20150430,H16:H19,HBO,Resident,20.92,13.94666667
20,35,20150401,20150430,H07:H10,HBW,Resident,20,5
19,26,20150401,20150430,H07:H10,NHB,Visitor,15.67,7.835
10,32,20150401,20150430,H07:H10,NHB,Resident,11.48,5.74
35,6,20150401,20150430,H16:H19,NHB,Resident,22.99,5.7475
13,34,20150401,20150430,H07:H10,HBW,Resident,22.78,11.39
4,33,20150401,20150430,H07:H10,NHB,Resident,9.85,9.85
30,11,20150401,20150430,H07:H10,NHB,Visitor,36.83,7.366
31,4,20150401,20150430,H16:H19,HBO,Resident,17.78,17.78
35,5,20150401,20150430,H07:H10,HBW,Resident,5.05,5.05
5,36,20150401,20150430,H16:H19,HBW,Resident,10.09,5.045
25,22,20150401,20150430,H16:H19,HBW,Resident,29.45,7.3625
19,22,20150401,20150430,H07:H10,NHB,Visitor,4.25,4.25
33,5,20150401,20150430,H16:H19,NHB,Resident,8.49,4.245
38,31,20150401,20150430,H16:H19,NHB,Visitor,14.63,7.315
31,27,20150401,20150430,H16:H19,NHB,Resident,45.3,5.6625
32,37,20150401,20150430,H07:H10,HBO,Resident,8.47,8.47
31,25,20150401,20150430,H16:H19,HBO,Resident,26.52,4.42
15,23,20150401,20150430,H16:H19,NHB,Resident,20.03,6.676666667
16,37,20150401,20150430,H16:H19,NHB,Resident,145.52,15.31789474
21,32,20150401,20150430,H16:H19,HBO,Resident,31.98,15.99
19,23,20150401,20150430,H16:H19,NHB,Resident,42.01,4.667777778
35,2,20150401,20150430,H07:H10,NHB,Resident,15.86,7.93
26,23,20150401,20150430,H16:H19,NHB,Resident,51.99,6.49875
23,19,20150401,20150430,H16:H19,NHB,Resident,3.96,1.98
24,4,20150401,20150430,H07:H10,NHB,Resident,25.04,12.52
36,31,20150401,20150430,H16:H19,HBW,Resident,13.29,8.86
21,6,20150401,20150430,H07:H10,NHB,Resident,29.47,9.823333333
31,4,20150401,20150430,H16:H19,NHB,Resident,94.33,20.96222222
21,14,20150401,20150430,H16:H19,NHB,Visitor,152.01,28.95428571
9,2,20150401,20150430,H16:H19,HBO,Visitor,8.77,8.77
19,25,20150401,20150430,H16:H19,HBO,Resident,24.88,12.44
25,34,20150401,20150430,H16:H19,NHB,Visitor,54.72,15.63428571
33,35,20150401,20150430,H07:H10,HBO,Resident,36.73,12.24333333
7,38,20150401,20150430,H16:H19,NHB,Resident,31.64,7.91
15,29,20150401,20150430,H07:H10,NHB,Resident,48.1,6.871428571
13,32,20150401,20150430,H16:H19,NHB,Visitor,5.23,5.23
13,29,20150401,20150430,H07:H10,NHB,Visitor,31.02,7.755
12,35,20150401,20150430,H16:H19,NHB,Resident,26.47,8.823333333
36,12,20150401,20150430,H16:H19,NHB,Resident,22.14,14.76
29,34,20150401,20150430,H07:H10,NHB,Resident,16.98,8.49
27,36,20150401,20150430,H07:H10,HBO,Resident,11.36,11.36
36,4,20150401,20150430,H07:H10,HBO,Resident,29.68,5.936
32,23,20150401,20150430,H16:H19,NHB,Resident,6.3,6.3
22,24,20150401,20150430,H07:H10,HBO,Resident,8.72,4.36
27,25,20150401,20150430,H07:H10,NHB,Visitor,4.25,4.25
35,23,20150401,20150430,H07:H10,NHB,Resident,10.8,10.8
26,16,20150401,20150430,H07:H10,HBO,Resident,105.84,11.76
20,26,20150401,20150430,H16:H19,NHB,Visitor,15.16,7.58
9,24,20150401,20150430,H16:H19,NHB,Resident,72.53,16.73769231
2,34,20150401,20150430,H16:H19,NHB,Visitor,83.16,15.12
24,23,20150401,20150430,H16:H19,HBW,Resident,17.94,11.96
8,26,20150401,20150430,H07:H10,NHB,Resident,20.93,6.976666667
12,37,20150401,20150430,H16:H19,HBO,Resident,22.49,7.496666667
25,5,20150401,20150430,H07:H10,NHB,Visitor,54.34,7.762857143
12,27,20150401,20150430,H07:H10,NHB,Visitor,29.86,7.465
30,14,20150401,20150430,H16:H19,NHB,Resident,76.27,19.0675
29,31,20150401,20150430,H16:H19,NHB,Resident,22.72,11.36
38,5,20150401,20150430,H07:H10,HBO,Resident,1.37,1.37
12,7,20150401,20150430,H16:H19,NHB,Visitor,9.06,9.06
23,16,20150401,20150430,H16:H19,HBW,Resident,40.19,22.96571429
25,3,20150401,20150430,H16:H19,HBO,Resident,46.56,15.52
33,12,20150401,20150430,H16:H19,HBW,Resident,6.06,3.03
12,33,20150401,20150430,H16:H19,HBW,Resident,7.17,3.585
31,36,20150401,20150430,H16:H19,HBW,Resident,47.77,20.47285714
12,6,20150401,20150430,H16:H19,NHB,Resident,165.5,9.735294118
30,34,20150401,20150430,H16:H19,HBO,Resident,35.33,14.132
4,24,20150401,20150430,H07:H10,HBO,Resident,32.37,10.79
14,39,20150401,20150430,H07:H10,HBW,Resident,25.84,6.46
33,38,20150401,20150430,H07:H10,NHB,Resident,3,3
22,7,20150401,20150430,H16:H19,HBO,Resident,15.56,7.78
23,25,20150401,20150430,H07:H10,NHB,Visitor,30.34,7.585
26,30,20150401,20150430,H07:H10,NHB,Resident,18.3,6.1
31,39,20150401,20150430,H07:H10,HBW,Resident,6.8,6.8
12,16,20150401,20150430,H07:H10,NHB,Visitor,33.98,6.796
14,27,20150401,20150430,H07:H10,HBO,Resident,80.72,6.726666667
10,29,20150401,20150430,H07:H10,NHB,Visitor,31.67,6.334
35,5,20150401,20150430,H07:H10,NHB,Visitor,4.79,4.79
17,39,20150401,20150430,H07:H10,HBO,Resident,66.13,19.839
17,38,20150401,20150430,H16:H19,NHB,Visitor,18.83,9.415
22,11,20150401,20150430,H16:H19,NHB,Visitor,38.63,12.87666667
13,36,20150401,20150430,H16:H19,NHB,Visitor,20.59,6.863333333
25,20,20150401,20150430,H07:H10,HBO,Resident,11.79,5.895
27,9,20150401,20150430,H07:H10,NHB,Resident,22.76,7.586666667
26,22,20150401,20150430,H16:H19,HBO,Resident,45.7,18.28
25,5,20150401,20150430,H16:H19,NHB,Resident,34.14,8.535
6,34,20150401,20150430,H16:H19,NHB,Resident,30,12
13,24,20150401,20150430,H07:H10,NHB,Resident,84.65,30.78181818
29,25,20150401,20150430,H16:H19,NHB,Resident,49.44,21.18857143
24,15,20150401,20150430,H07:H10,NHB,Resident,32.43,4.632857143
36,20,20150401,20150430,H07:H10,HBW,Resident,88.78,24.21272727
6,39,20150401,20150430,H07:H10,HBW,Resident,32.03,8.0075
2,40,20150401,20150430,H16:H19,HBW,Resident,14.74,7.37
25,30,20150401,20150430,H16:H19,NHB,Visitor,29.85,5.97
17,27,20150401,20150430,H16:H19,HBW,Resident,92.24,11.53
12,7,20150401,20150430,H07:H10,HBO,Resident,63.07,7.88375
31,10,20150401,20150430,H07:H10,NHB,Resident,30.85,7.7125
7,32,20150401,20150430,H07:H10,NHB,Resident,8.23,4.115
2,23,20150401,20150430,H07:H10,HBW,Resident,41.91,5.23875
36,19,20150401,20150430,H07:H10,NHB,Resident,23.99,15.99333333
24,29,20150401,20150430,H07:H10,HBO,Resident,6.76,2.704
35,10,20150401,20150430,H07:H10,HBW,Resident,44.29,7.381666667
40,23,20150401,20150430,H16:H19,HBO,Resident,10.61,5.305
28,17,20150401,20150430,H07:H10,NHB,Resident,47.33,6.761428571
23,5,20150401,20150430,H16:H19,HBO,Resident,18.45,9.225
38,16,20150401,20150430,H16:H19,NHB,Visitor,29.23,7.3075
33,9,20150401,20150430,H07:H10,HBO,Resident,39.84,15.936
7,28,20150401,20150430,H16:H19,HBO,Resident,11.26,11.26
19,7,20150401,20150430,H16:H19,HBW,Resident,55.19,16.557
29,12,20150401,20150430,H16:H19,HBO,Resident,68.14,8.5175
39,2,20150401,20150430,H07:H10,NHB,Visitor,15.74,5.246666667
29,11,20150401,20150430,H16:H19,HBW,Resident,50.47,14.42
16,22,20150401,20150430,H07:H10,NHB,Resident,60.9,12.18
34,2,20150401,20150430,H16:H19,HBO,Resident,17.94,8.97
31,16,20150401,20150430,H16:H19,HBO,Visitor,4.35,4.35
5,22,20150401,20150430,H07:H10,HBW,Resident,3.65,3.65
24,22,20150401,20150430,H07:H10,HBW,Resident,0.34,0.34
22,24,20150401,20150430,H16:H19,HBW,Resident,0.34,0.34
6,36,20150401,20150430,H07:H10,NHB,Resident,60.83,7.60375
32,6,20150401,20150430,H16:H19,HBO,Resident,25.13,6.2825
28,15,20150401,20150430,H16:H19,NHB,Resident,24.26,6.065
25,32,20150401,20150430,H16:H19,NHB,Resident,29.68,5.936
35,9,20150401,20150430,H16:H19,HBO,Resident,36.55,10.44285714
20,24,20150401,20150430,H07:H10,NHB,Resident,23.67,4.734
31,7,20150401,20150430,H07:H10,NHB,Resident,28.31,9.436666667
15,22,20150401,20150430,H16:H19,NHB,Resident,29.35,19.56666667
2,5,20150401,20150430,H07:H10,HBO,Resident,3.72,2.48
39,30,20150401,20150430,H07:H10,HBO,Resident,17.91,8.955
31,10,20150401,20150430,H07:H10,NHB,Visitor,42.7,12.2
35,17,20150401,20150430,H16:H19,NHB,Visitor,30.31,7.5775
17,38,20150401,20150430,H07:H10,HBW,Resident,24.27,16.18
35,23,20150401,20150430,H16:H19,HBO,Resident,10.05,5.025
3,29,20150401,20150430,H16:H19,NHB,Resident,10.04,10.04
15,33,20150401,20150430,H07:H10,NHB,Resident,60.39,17.25428571
35,2,20150401,20150430,H07:H10,HBW,Resident,40.45,24.27
12,29,20150401,20150430,H16:H19,HBO,Resident,82.57,16.514
5,23,20150401,20150430,H16:H19,HBO,Resident,3.06,3.06
23,36,20150401,20150430,H16:H19,HBO,Resident,3.8,3.8
25,9,20150401,20150430,H07:H10,HBW,Resident,50.59,7.227142857
25,36,20150401,20150430,H07:H10,HBO,Resident,39.46,19.73
9,12,20150401,20150430,H07:H10,HBW,Resident,57.59,9.598333333
12,34,20150401,20150430,H16:H19,HBW,Resident,39.4,15.76
7,31,20150401,20150430,H07:H10,NHB,Resident,55.1,7.871428571
21,23,20150401,20150430,H16:H19,NHB,Visitor,12.45,4.15
25,33,20150401,20150430,H16:H19,NHB,Visitor,25.68,8.56
25,7,20150401,20150430,H16:H19,HBW,Resident,30.13,6.026
10,33,20150401,20150430,H07:H10,NHB,Resident,9.2,9.2
16,33,20150401,20150430,H07:H10,NHB,Visitor,18.4,4.6
39,38,20150401,20150430,H16:H19,HBO,Resident,21.3,10.65
24,3,20150401,20150430,H16:H19,HBW,Resident,32.69,5.448333333
