Origin_Zone,Destination_Zone,Start_Date,End_Date,Aggregation,Subscriber_Class,Purpose,Time_of_Day,Count
8,3,20150401,20150430,WD,Visitor,NHB,H16:H19,88.14
5,13,20150401,20150430,WD,Visitor,NHB,H07:H10,18.54
22,13,20150401,20150430,WD,Resident,HBO,H16:H19,56.00
13,22,20150401,20150430,WD,Resident,HBO,H16:H19,89.09
13,6,20150401,20150430,WD,Visitor,NHB,H07:H10,37.53
13,35,20150401,20150430,WD,Resident,HBW,H07:H10,43.67
7,19,20150401,20150430,WD,Resident,HBO,H16:H19,38.95
24,29,20150401,20150430,WD,Visitor,NHB,H16:H19,14.08
34,29,20150401,20150430,WD,Resident,HBO,H07:H10,72.05
34,13,20150401,20150430,WD,Resident,HBO,H16:H19,36.80
27,12,20150401,20150430,WD,Resident,HBO,H07:H10,29.34
31,16,20150401,20150430,WD,Visitor,NHB,H07:H10,14.17
31,28,20150401,20150430,WD,Resident,NHB,H07:H10,7.78
11,31,20150401,20150430,WD,Visitor,NHB,H07:H10,79.58
15,1,20150401,20150430,WD,Visitor,NHB,H07:H10,39.90
10,6,20150401,20150430,WD,Resident,HBO,H16:H19,199.54
23,10,20150401,20150430,WD,Resident,HBW,H16:H19,49.74
6,26,20150401,20150430,WD,Resident,HBO,H07:H10,43.54
8,2,20150401,20150430,WD,Resident,HBW,H07:H10,42.71
38,20,20150401,20150430,WD,Resident,HBW,H07:H10,43.21
7,10,20150401,20150430,WD,Resident,HBO,H16:H19,144.85
36,25,20150401,20150430,WD,Resident,HBW,H07:H10,70.53
25,36,20150401,20150430,WD,Resident,HBW,H16:H19,75.56
38,31,20150401,20150430,WD,Resident,NHB,H16:H19,13.12
16,24,20150401,20150430,WD,Resident,HBO,H07:H10,130.10
2,30,20150401,20150430,WD,Resident,NHB,H07:H10,23.05
16,33,20150401,20150430,WD,Resident,HBO,H07:H10,74.86
34,3,20150401,20150430,WD,Resident,NHB,H07:H10,5.96
3,34,20150401,20150430,WD,Resident,NHB,H16:H19,5.96
24,13,20150401,20150430,WD,Resident,HBW,H07:H10,5.23
8,21,20150401,20150430,WD,Resident,HBO,H07:H10,23.73
36,17,20150401,20150430,WD,Visitor,NHB,H07:H10,29.86
6,22,20150401,20150430,WD,Resident,HBW,H07:H10,7.40
37,6,20150401,20150430,WD,Resident,HBO,H07:H10,8.06
5,11,20150401,20150430,WD,Resident,NHB,H16:H19,93.62
25,21,20150401,20150430,WD,Resident,HBW,H07:H10,25.21
30,7,20150401,20150430,WD,Resident,HBW,H07:H10,103.07
7,30,20150401,20150430,WD,Resident,HBW,H16:H19,82.46
31,5,20150401,20150430,WD,Resident,HBO,H16:H19,3.19
25,28,20150401,20150430,WD,Resident,HBW,H16:H19,18.01
15,25,20150401,20150430,WD,Resident,NHB,H16:H19,82.68
16,3,20150401,20150430,WD,Visitor,NHB,H16:H19,118.26
12,28,20150401,20150430,WD,Resident,HBW,H16:H19,21.72
28,12,20150401,20150430,WD,Resident,HBW,H16:H19,5.65
22,33,20150401,20150430,WD,Resident,HBO,H16:H19,14.89
3,17,20150401,20150430,WD,Visitor,NHB,H16:H19,16.01
27,13,20150401,20150430,WD,Resident,HBO,H07:H10,35.84
22,23,20150401,20150430,WD,Resident,HBO,H07:H10,36.75
38,39,20150401,20150430,WD,Resident,HBO,H07:H10,49.83
20,3,20150401,20150430,WD,Visitor,NHB,H07:H10,20.67
17,31,20150401,20150430,WD,Visitor,NHB,H07:H10,88.98
27,17,20150401,20150430,WD,Resident,NHB,H07:H10,106.85
31,13,20150401,20150430,WD,Resident,NHB,H16:H19,130.01
2,34,20150401,20150430,WD,Resident,HBO,H07:H10,26.84
17,28,20150401,20150430,WD,Resident,HBW,H07:H10,73.54
28,17,20150401,20150430,WD,Resident,HBW,H16:H19,37.06
22,15,20150401,20150430,WD,Resident,HBO,H16:H19,92.67
10,1,20150401,20150430,WD,Resident,HBW,H07:H10,51.56
13,19,20150401,20150430,WD,Visitor,NHB,H07:H10,34.69
27,10,20150401,20150430,WD,Resident,HBW,H07:H10,125.98
10,3,20150401,20150430,WD,Visitor,NHB,H16:H19,25.80
7,27,20150401,20150430,WD,Resident,HBO,H16:H19,22.21
23,15,20150401,20150430,WD,Resident,HBO,H07:H10,70.73
1,16,20150401,20150430,WD,Resident,NHB,H16:H19,77.48
12,13,20150401,20150430,WD,Visitor,NHB,H16:H19,139.00
31,28,20150401,20150430,WD,Resident,NHB,H16:H19,60.39
20,5,20150401,20150430,WD,Resident,HBW,H07:H10,13.28
5,20,20150401,20150430,WD,Resident,HBW,H16:H19,8.87
19,14,20150401,20150430,WD,Resident,HBW,H16:H19,18.47
38,7,20150401,20150430,WD,Resident,HBO,H07:H10,4.24
12,5,20150401,20150430,WD,Resident,NHB,H16:H19,48.02
9,18,20150401,20150430,WD,Resident,HBW,H16:H19,17.45
24,30,20150401,20150430,WD,Visitor,NHB,H16:H19,30.25
36,12,20150401,20150430,WD,Resident,NHB,H07:H10,63.43
3,1,20150401,20150430,WD,Visitor,NHB,H07:H10,15.42
9,34,20150401,20150430,WD,Resident,NHB,H16:H19,150.61
22,25,20150401,20150430,WD,Resident,NHB,H16:H19,55.28
2,15,20150401,20150430,WD,Resident,NHB,H07:H10,49.32
25,10,20150401,20150430,WD,Resident,HBO,H16:H19,187.47
26,6,20150401,20150430,WD,Resident,HBW,H16:H19,51.00
3,17,20150401,20150430,WD,Resident,NHB,H07:H10,159.58
3,39,20150401,20150430,WD,Resident,NHB,H07:H10,32.15
26,22,20150401,20150430,WD,Resident,HBO,H07:H10,1.86
40,7,20150401,20150430,WD,Resident,HBO,H16:H19,44.36
37,38,20150401,20150430,WD,Resident,HBO,H16:H19,22.26
39,13,20150401,20150430,WD,Resident,HBO,H07:H10,43.20
31,40,20150401,20150430,WD,Resident,HBO,H16:H19,28.23
31,14,20150401,20150430,WD,Visitor,NHB,H07:H10,194.88
18,8,20150401,20150430,WD,Visitor,NHB,H16:H19,13.00
23,9,20150401,20150430,WD,Resident,HBW,H07:H10,113.91
9,23,20150401,20150430,WD,Resident,HBW,H16:H19,110.83
11,7,20150401,20150430,WD,Visitor,NHB,H16:H19,110.35
39,34,20150401,20150430,WD,Resident,NHB,H16:H19,17.62
13,26,20150401,20150430,WD,Resident,NHB,H07:H10,66.85
25,2,20150401,20150430,WD,Resident,NHB,H16:H19,189.09
1,9,20150401,20150430,WD,Visitor,NHB,H07:H10,138.93
1,13,20150401,20150430,WD,Visitor,NHB,H07:H10,89.55
25,35,20150401,20150430,WD,Visitor,NHB,H16:H19,12.17
6,1,20150401,20150430,WD,Visitor,NHB,H07:H10,30.23
19,39,20150401,20150430,WD,Resident,HBW,H07:H10,3.33
4,23,20150401,20150430,WD,Resident,NHB,H07:H10,6.72
22,15,20150401,20150430,WD,Resident,NHB,H16:H19,79.44
37,2,20150401,20150430,WD,Visitor,NHB,H07:H10,7.45
24,38,20150401,20150430,WD,Resident,HBO,H16:H19,18.91
5,20,20150401,20150430,WD,Resident,NHB,H07:H10,15.41
16,12,20150401,20150430,WD,Resident,HBO,H07:H10,143.76
35,35,20150401,20150430,WD,Visitor,NHB,H07:H10,21.83
3,40,20150401,20150430,WD,Resident,HBO,H07:H10,4.56
19,27,20150401,20150430,WD,Resident,NHB,H16:H19,18.37
27,19,20150401,20150430,WD,Resident,NHB,H16:H19,4.23
19,14,20150401,20150430,WD,Visitor,NHB,H16:H19,83.79
11,36,20150401,20150430,WD,Resident,HBW,H16:H19,94.62
32,5,20150401,20150430,WD,Resident,HBO,H16:H19,8.47
32,17,20150401,20150430,WD,Resident,HBO,H16:H19,135.10
11,35,20150401,20150430,WD,Resident,HBO,H16:H19,76.55
31,32,20150401,20150430,WD,Resident,NHB,H16:H19,14.36
32,17,20150401,20150430,WD,Resident,NHB,H16:H19,100.76
34,6,20150401,20150430,WD,Resident,NHB,H07:H10,29.55
21,24,20150401,20150430,WD,Resident,HBO,H16:H19,28.18
34,31,20150401,20150430,WD,Resident,NHB,H16:H19,56.72
3,10,20150401,20150430,WD,Visitor,NHB,H16:H19,48.68
30,20,20150401,20150430,WD,Resident,HBO,H07:H10,37.00
1,16,20150401,20150430,WD,Visitor,NHB,H07:H10,50.38
14,25,20150401,20150430,WD,Resident,HBW,H16:H19,176.05
31,1,20150401,20150430,WD,Visitor,NHB,H07:H10,29.38
26,16,20150401,20150430,WD,Resident,NHB,H07:H10,67.08
38,38,20150401,20150430,WD,Resident,NHB,H16:H19,201.58
16,37,20150401,20150430,WD,Visitor,NHB,H16:H19,25.15
4,11,20150401,20150430,WD,Resident,HBO,H16:H19,222.71
21,5,20150401,20150430,WD,Resident,HBW,H07:H10,1.95
37,10,20150401,20150430,WD,Resident,HBO,H07:H10,59.13
36,24,20150401,20150430,WD,Resident,NHB,H07:H10,16.47
39,28,20150401,20150430,WD,Resident,HBW,H07:H10,2.73
3,19,20150401,20150430,WD,Resident,HBO,H07:H10,10.62
15,13,20150401,20150430,WD,Visitor,NHB,H16:H19,31.07
22,16,20150401,20150430,WD,Visitor,NHB,H16:H19,42.72
14,36,20150401,20150430,WD,Visitor,NHB,H16:H19,112.07
28,15,20150401,20150430,WD,Resident,HBO,H16:H19,20.27
7,13,20150401,20150430,WD,Visitor,NHB,H07:H10,36.66
2,40,20150401,20150430,WD,Resident,NHB,H16:H19,15.90
11,28,20150401,20150430,WD,Resident,NHB,H16:H19,36.88
28,6,20150401,20150430,WD,Resident,HBO,H16:H19,5.24
1,7,20150401,20150430,WD,Resident,HBO,H16:H19,49.18
1,29,20150401,20150430,WD,Resident,HBO,H16:H19,5.79
5,2,20150401,20150430,WD,Resident,HBO,H07:H10,82.70
38,39,20150401,20150430,WD,Resident,HBO,H16:H19,54.12
2,4,20150401,20150430,WD,Resident,HBW,H16:H19,34.67
36,39,20150401,20150430,WD,Resident,NHB,H16:H19,106.17
7,1,20150401,20150430,WD,Resident,HBO,H16:H19,57.84
24,6,20150401,20150430,WD,Visitor,NHB,H16:H19,51.27
19,36,20150401,20150430,WD,Visitor,NHB,H07:H10,7.67
34,8,20150401,20150430,WD,Resident,HBO,H07:H10,20.68
4,29,20150401,20150430,WD,Visitor,NHB,H07:H10,0.41
6,37,20150401,20150430,WD,Resident,HBW,H07:H10,54.95
37,6,20150401,20150430,WD,Resident,HBW,H16:H19,33.58
2,27,20150401,20150430,WD,Resident,NHB,H16:H19,91.40
12,7,20150401,20150430,WD,Resident,NHB,H07:H10,97.28
11,26,20150401,20150430,WD,Resident,NHB,H16:H19,173.53
36,6,20150401,20150430,WD,Resident,HBO,H16:H19,53.53
8,2,20150401,20150430,WD,Resident,NHB,H16:H19,47.16
20,2,20150401,20150430,WD,Resident,HBW,H07:H10,66.78
36,34,20150401,20150430,WD,Resident,NHB,H16:H19,52.76
40,3,20150401,20150430,WD,Resident,HBW,H07:H10,6.52
4,40,20150401,20150430,WD,Resident,HBW,H16:H19,3.26
36,25,20150401,20150430,WD,Resident,NHB,H16:H19,23.35
12,27,20150401,20150430,WD,Resident,NHB,H07:H10,42.24
15,19,20150401,20150430,WD,Resident,HBW,H07:H10,38.56
16,23,20150401,20150430,WD,Visitor,NHB,H07:H10,6.19
31,14,20150401,20150430,WD,Resident,HBO,H07:H10,198.37
25,17,20150401,20150430,WD,Resident,HBW,H07:H10,153.17
34,7,20150401,20150430,WD,Resident,HBO,H07:H10,37.90
10,5,20150401,20150430,WD,Resident,HBO,H16:H19,51.59
24,7,20150401,20150430,WD,Resident,HBO,H16:H19,45.72
13,36,20150401,20150430,WD,Visitor,NHB,H07:H10,35.80
27,36,20150401,20150430,WD,Resident,NHB,H16:H19,10.38
22,27,20150401,20150430,WD,Resident,HBO,H16:H19,18.11
27,22,20150401,20150430,WD,Resident,HBO,H16:H19,39.00
12,31,20150401,20150430,WD,Resident,NHB,H07:H10,103.28
37,34,20150401,20150430,WD,Resident,NHB,H07:H10,35.87
34,13,20150401,20150430,WD,Resident,NHB,H07:H10,73.88
38,6,20150401,20150430,WD,Resident,NHB,H07:H10,16.84
27,14,20150401,20150430,WD,Resident,HBO,H16:H19,25.73
23,11,20150401,20150430,WD,Resident,HBW,H16:H19,62.63
26,31,20150401,20150430,WD,Resident,HBW,H16:H19,27.32
4,23,20150401,20150430,WD,Resident,HBO,H07:H10,26.81
23,4,20150401,20150430,WD,Resident,HBO,H16:H19,17.40
33,26,20150401,20150430,WD,Resident,NHB,H16:H19,7.57
18,9,20150401,20150430,WD,Visitor,NHB,H16:H19,22.56
11,39,20150401,20150430,WD,Visitor,NHB,H16:H19,48.70
35,24,20150401,20150430,WD,Resident,HBW,H07:H10,66.33
16,28,20150401,20150430,WD,Resident,HBO,H07:H10,19.21
30,16,20150401,20150430,WD,Resident,HBW,H16:H19,56.53
29,14,20150401,20150430,WD,Resident,HBO,H16:H19,58.76
11,22,20150401,20150430,WD,Resident,HBW,H07:H10,58.63
39,35,20150401,20150430,WD,Resident,NHB,H16:H19,26.18
31,11,20150401,20150430,WD,Resident,HBO,H07:H10,180.17
36,31,20150401,20150430,WD,Resident,HBO,H16:H19,20.43
22,31,20150401,20150430,WD,Resident,HBO,H16:H19,43.30
14,33,20150401,20150430,WD,Resident,NHB,H16:H19,224.81
23,5,20150401,20150430,WD,Visitor,NHB,H16:H19,4.29
9,31,20150401,20150430,WD,Visitor,NHB,H16:H19,37.00
7,24,20150401,20150430,WD,Resident,HBO,H07:H10,39.71
10,27,20150401,20150430,WD,Resident,NHB,H07:H10,25.95
27,14,20150401,20150430,WD,Resident,NHB,H16:H19,120.96
39,6,20150401,20150430,WD,Resident,NHB,H16:H19,87.80
21,5,20150401,20150430,WD,Visitor,NHB,H07:H10,6.11
14,18,20150401,20150430,WD,Resident,NHB,H07:H10,33.08
17,29,20150401,20150430,WD,Resident,HBW,H07:H10,111.51
16,36,20150401,20150430,WD,Resident,HBW,H16:H19,168.05
14,37,20150401,20150430,WD,Resident,NHB,H07:H10,79.94
1,23,20150401,20150430,WD,Visitor,NHB,H16:H19,20.64
25,23,20150401,20150430,WD,Resident,NHB,H16:H19,52.72
36,39,20150401,20150430,WD,Resident,HBW,H16:H19,33.21
36,6,20150401,20150430,WD,Resident,HBO,H07:H10,27.37
26,1,20150401,20150430,WD,Resident,NHB,H07:H10,37.55
5,13,20150401,20150430,WD,Resident,HBO,H16:H19,28.37
12,8,20150401,20150430,WD,Resident,HBO,H16:H19,31.45
38,40,20150401,20150430,WD,Resident,NHB,H16:H19,30.79
6,20,20150401,20150430,WD,Resident,NHB,H16:H19,40.09
20,23,20150401,20150430,WD,Visitor,NHB,H16:H19,40.99
4,12,20150401,20150430,WD,Resident,NHB,H07:H10,32.18
13,3,20150401,20150430,WD,Resident,HBO,H07:H10,27.44
21,39,20150401,20150430,WD,Resident,HBO,H16:H19,15.46
24,31,20150401,20150430,WD,Visitor,NHB,H16:H19,108.07
23,24,20150401,20150430,WD,Resident,NHB,H16:H19,34.81
39,33,20150401,20150430,WD,Resident,HBO,H16:H19,9.27
7,20,20150401,20150430,WD,Visitor,NHB,H16:H19,19.60
1,20,20150401,20150430,WD,Visitor,NHB,H07:H10,37.29
23,35,20150401,20150430,WD,Resident,HBW,H07:H10,11.08
35,23,20150401,20150430,WD,Resident,HBW,H16:H19,7.38
33,2,20150401,20150430,WD,Resident,HBO,H16:H19,24.76
26,8,20150401,20150430,WD,Resident,HBO,H07:H10,11.69
28,14,20150401,20150430,WD,Resident,HBW,H07:H10,166.27
23,2,20150401,20150430,WD,Resident,HBW,H16:H19,21.52
12,19,20150401,20150430,WD,Resident,NHB,H16:H19,112.99
12,37,20150401,20150430,WD,Resident,NHB,H07:H10,23.08
17,26,20150401,20150430,WD,Resident,HBW,H07:H10,210.03
24,3,20150401,20150430,WD,Resident,HBO,H07:H10,10.60
26,35,20150401,20150430,WD,Resident,NHB,H07:H10,7.14
35,15,20150401,20150430,WD,Resident,NHB,H07:H10,51.74
1,26,20150401,20150430,WD,Resident,HBW,H07:H10,55.09
40,32,20150401,20150430,WD,Resident,HBW,H07:H10,25.71
16,22,20150401,20150430,WD,Resident,HBW,H07:H10,32.07
26,36,20150401,20150430,WD,Resident,HBO,H07:H10,34.83
4,17,20150401,20150430,WD,Visitor,NHB,H07:H10,91.13
24,28,20150401,20150430,WD,Resident,HBO,H07:H10,0.31
28,20,20150401,20150430,WD,Resident,HBW,H07:H10,116.24
12,36,20150401,20150430,WD,Resident,HBO,H07:H10,41.33
29,26,20150401,20150430,WD,Resident,HBW,H07:H10,64.64
29,2,20150401,20150430,WD,Resident,HBO,H07:H10,63.23
12,27,20150401,20150430,WD,Resident,HBO,H07:H10,52.32
13,35,20150401,20150430,WD,Resident,NHB,H16:H19,70.22
5,7,20150401,20150430,WD,Visitor,NHB,H16:H19,52.31
7,21,20150401,20150430,WD,Visitor,NHB,H07:H10,14.96
21,23,20150401,20150430,WD,Visitor,NHB,H07:H10,7.95
31,27,20150401,20150430,WD,Resident,NHB,H07:H10,14.11
25,21,20150401,20150430,WD,Resident,NHB,H07:H10,114.72
25,37,20150401,20150430,WD,Resident,NHB,H16:H19,37.83
3,2,20150401,20150430,WD,Resident,NHB,H16:H19,12.73
16,33,20150401,20150430,WD,Resident,HBW,H07:H10,54.21
16,27,20150401,20150430,WD,Resident,HBW,H07:H10,19.05
27,16,20150401,20150430,WD,Resident,HBW,H16:H19,18.48
29,31,20150401,20150430,WD,Resident,NHB,H07:H10,5.59
36,33,20150401,20150430,WD,Resident,HBW,H16:H19,9.47
8,40,20150401,20150430,WD,Resident,NHB,H16:H19,40.99
40,7,20150401,20150430,WD,Resident,NHB,H16:H19,90.18
25,40,20150401,20150430,WD,Resident,NHB,H16:H19,41.71
15,32,20150401,20150430,WD,Visitor,NHB,H07:H10,14.11
17,36,20150401,20150430,WD,Resident,HBO,H07:H10,134.64
11,23,20150401,20150430,WD,Resident,NHB,H07:H10,180.79
40,39,20150401,20150430,WD,Resident,HBO,H16:H19,52.68
20,1,20150401,20150430,WD,Resident,HBW,H07:H10,9.25
1,21,20150401,20150430,WD,Resident,HBW,H16:H19,6.80
36,13,20150401,20150430,WD,Visitor,NHB,H07:H10,16.32
10,15,20150401,20150430,WD,Visitor,NHB,H07:H10,76.96
9,8,20150401,20150430,WD,Visitor,NHB,H16:H19,99.29
8,11,20150401,20150430,WD,Visitor,NHB,H16:H19,70.16
39,32,20150401,20150430,WD,Resident,HBW,H07:H10,8.85
40,16,20150401,20150430,WD,Resident,NHB,H07:H10,169.93
7,13,20150401,20150430,WD,Visitor,NHB,H16:H19,35.32
2,22,20150401,20150430,WD,Resident,NHB,H07:H10,10.99
22,7,20150401,20150430,WD,Resident,NHB,H16:H19,40.35
8,31,20150401,20150430,WD,Resident,HBO,H07:H10,33.71
19,25,20150401,20150430,WD,Resident,HBW,H07:H10,36.61
13,37,20150401,20150430,WD,Visitor,NHB,H16:H19,19.42
37,15,20150401,20150430,WD,Visitor,NHB,H16:H19,7.02
29,13,20150401,20150430,WD,Resident,HBO,H07:H10,66.89
9,22,20150401,20150430,WD,Resident,NHB,H07:H10,16.67
22,9,20150401,20150430,WD,Resident,NHB,H16:H19,11.98
29,15,20150401,20150430,WD,Resident,HBW,H07:H10,25.66
23,31,20150401,20150430,WD,Resident,HBO,H07:H10,22.79
33,7,20150401,20150430,WD,Visitor,NHB,H16:H19,5.42
30,11,20150401,20150430,WD,Resident,HBO,H07:H10,238.28
14,37,20150401,20150430,WD,Resident,HBW,H07:H10,32.97
29,29,20150401,20150430,WD,Visitor,NHB,H16:H19,21.14
3,9,20150401,20150430,WD,Visitor,NHB,H07:H10,42.74
15,21,20150401,20150430,WD,Resident,HBO,H07:H10,158.83
2,36,20150401,20150430,WD,Resident,NHB,H16:H19,81.65
8,34,20150401,20150430,WD,Resident,HBW,H07:H10,19.39
8,26,20150401,20150430,WD,Resident,HBO,H16:H19,3.98
33,39,20150401,20150430,WD,Resident,NHB,H16:H19,14.77
15,30,20150401,20150430,WD,Resident,HBO,H16:H19,67.15
25,37,20150401,20150430,WD,Resident,HBO,H07:H10,4.87
26,9,20150401,20150430,WD,Resident,HBO,H07:H10,99.07
3,9,20150401,20150430,WD,Resident,HBW,H16:H19,73.44
4,11,20150401,20150430,WD,Resident,NHB,H07:H10,187.31
1,12,20150401,20150430,WD,Resident,HBW,H16:H19,133.99
38,16,20150401,20150430,WD,Resident,HBW,H16:H19,68.31
2,35,20150401,20150430,WD,Resident,HBW,H16:H19,27.96
9,6,20150401,20150430,WD,Visitor,NHB,H07:H10,90.56
2,31,20150401,20150430,WD,Resident,HBW,H16:H19,51.32
36,6,20150401,20150430,WD,Resident,NHB,H16:H19,94.43
26,15,20150401,20150430,WD,Resident,HBW,H16:H19,100.13
33,26,20150401,20150430,WD,Resident,HBO,H16:H19,31.04
39,9,20150401,20150430,WD,Visitor,NHB,H16:H19,15.71
7,2,20150401,20150430,WD,Resident,HBO,H07:H10,97.91
36,40,20150401,20150430,WD,Resident,HBW,H16:H19,28.17
26,5,20150401,20150430,WD,Resident,HBW,H16:H19,24.32
14,33,20150401,20150430,WD,Resident,HBO,H07:H10,84.19
1,31,20150401,20150430,WD,Resident,NHB,H16:H19,17.95
5,24,20150401,20150430,WD,Visitor,NHB,H16:H19,61.10
40,11,20150401,20150430,WD,Resident,NHB,H07:H10,65.59
30,33,20150401,20150430,WD,Visitor,NHB,H07:H10,4.92
2,31,20150401,20150430,WD,Resident,HBO,H07:H10,59.04
15,23,20150401,20150430,WD,Resident,HBW,H07:H10,56.49
34,39,20150401,20150430,WD,Resident,HBO,H07:H10,36.64
8,11,20150401,20150430,WD,Resident,NHB,H07:H10,205.78
25,37,20150401,20150430,WD,Resident,HBW,H07:H10,7.91
20,28,20150401,20150430,WD,Resident,HBW,H16:H19,88.95
34,20,20150401,20150430,WD,Resident,NHB,H07:H10,53.57
33,34,20150401,20150430,WD,Visitor,NHB,H16:H19,10.10
34,15,20150401,20150430,WD,Visitor,NHB,H16:H19,34.21
23,15,20150401,20150430,WD,Resident,HBO,H16:H19,87.22
34,7,20150401,20150430,WD,Resident,HBW,H07:H10,90.83
25,36,20150401,20150430,WD,Visitor,NHB,H16:H19,18.95
21,12,20150401,20150430,WD,Visitor,NHB,H16:H19,58.21
22,16,20150401,20150430,WD,Resident,HBO,H07:H10,75.41
7,1,20150401,20150430,WD,Resident,HBW,H16:H19,8.07
1,26,20150401,20150430,WD,Visitor,NHB,H07:H10,8.12
31,26,20150401,20150430,WD,Resident,HBO,H07:H10,24.44
26,38,20150401,20150430,WD,Resident,NHB,H07:H10,10.37
34,23,20150401,20150430,WD,Visitor,NHB,H16:H19,8.13
34,19,20150401,20150430,WD,Resident,NHB,H16:H19,12.02
5,2,20150401,20150430,WD,Resident,NHB,H07:H10,41.34
8,24,20150401,20150430,WD,Resident,HBO,H07:H10,23.50
17,8,20150401,20150430,WD,Resident,HBW,H07:H10,76.86
15,10,20150401,20150430,WD,Visitor,NHB,H16:H19,64.03
37,11,20150401,20150430,WD,Resident,HBO,H16:H19,30.50
4,1,20150401,20150430,WD,Resident,NHB,H07:H10,12.21
16,29,20150401,20150430,WD,Resident,NHB,H16:H19,76.01
15,27,20150401,20150430,WD,Resident,NHB,H16:H19,56.66
34,22,20150401,20150430,WD,Resident,HBO,H07:H10,14.74
14,37,20150401,20150430,WD,Visitor,NHB,H16:H19,27.95
23,11,20150401,20150430,WD,Visitor,NHB,H16:H19,25.61
31,14,20150401,20150430,WD,Resident,HBW,H16:H19,74.61
2,23,20150401,20150430,WD,Resident,HBO,H07:H10,30.70
8,1,20150401,20150430,WD,Visitor,NHB,H07:H10,13.44
16,8,20150401,20150430,WD,Visitor,NHB,H07:H10,57.22
13,32,20150401,20150430,WD,Resident,HBO,H16:H19,65.70
7,25,20150401,20150430,WD,Visitor,NHB,H16:H19,43.81
1,20,20150401,20150430,WD,Resident,HBO,H16:H19,2.27
15,32,20150401,20150430,WD,Resident,NHB,H16:H19,80.23
1,21,20150401,20150430,WD,Resident,HBO,H07:H10,78.69
17,37,20150401,20150430,WD,Resident,NHB,H16:H19,127.87
37,6,20150401,20150430,WD,Resident,HBO,H16:H19,16.27
23,12,20150401,20150430,WD,Resident,NHB,H16:H19,21.84
3,12,20150401,20150430,WD,Resident,HBO,H07:H10,33.73
40,14,20150401,20150430,WD,Visitor,NHB,H16:H19,123.81
7,20,20150401,20150430,WD,Resident,HBW,H16:H19,1.26
36,2,20150401,20150430,WD,Resident,HBW,H16:H19,38.69
36,3,20150401,20150430,WD,Resident,NHB,H16:H19,5.82
4,20,20150401,20150430,WD,Visitor,NHB,H07:H10,12.28
26,1,20150401,20150430,WD,Resident,HBO,H16:H19,10.30
8,24,20150401,20150430,WD,Resident,NHB,H16:H19,30.77
33,16,20150401,20150430,WD,Resident,NHB,H16:H19,108.22
39,31,20150401,20150430,WD,Resident,NHB,H07:H10,2.48
31,40,20150401,20150430,WD,Resident,NHB,H16:H19,53.62
21,23,20150401,20150430,WD,Resident,NHB,H07:H10,19.23
23,21,20150401,20150430,WD,Resident,NHB,H16:H19,24.63
26,24,20150401,20150430,WD,Resident,NHB,H07:H10,7.18
2,37,20150401,20150430,WD,Resident,HBW,H07:H10,8.62
16,27,20150401,20150430,WD,Resident,NHB,H07:H10,26.99
33,25,20150401,20150430,WD,Visitor,NHB,H16:H19,28.31
11,36,20150401,20150430,WD,Resident,HBO,H16:H19,130.35
7,1,20150401,20150430,WD,Resident,NHB,H16:H19,28.07
28,11,20150401,20150430,WD,Resident,HBO,H16:H19,57.65
7,24,20150401,20150430,WD,Resident,NHB,H16:H19,112.42
31,7,20150401,20150430,WD,Resident,HBW,H07:H10,19.35
29,26,20150401,20150430,WD,Resident,HBO,H16:H19,14.91
7,12,20150401,20150430,WD,Resident,NHB,H07:H10,79.76
8,2,20150401,20150430,WD,Resident,NHB,H07:H10,99.02
37,8,20150401,20150430,WD,Resident,NHB,H16:H19,10.45
29,1,20150401,20150430,WD,Resident,NHB,H16:H19,5.55
6,34,20150401,20150430,WD,Resident,HBO,H16:H19,52.90
1,9,20150401,20150430,WD,Resident,NHB,H07:H10,62.40
30,19,20150401,20150430,WD,Resident,NHB,H07:H10,24.54
25,35,20150401,20150430,WD,Resident,NHB,H07:H10,26.12
27,39,20150401,20150430,WD,Resident,HBO,H07:H10,12.59
26,17,20150401,20150430,WD,Visitor,NHB,H16:H19,52.13
5,12,20150401,20150430,WD,Resident,HBO,H16:H19,24.20
21,29,20150401,20150430,WD,Resident,HBO,H07:H10,44.01
12,1,20150401,20150430,WD,Resident,NHB,H07:H10,93.42
19,27,20150401,20150430,WD,Resident,HBO,H16:H19,10.36
11,38,20150401,20150430,WD,Visitor,NHB,H07:H10,11.66
38,17,20150401,20150430,WD,Resident,NHB,H16:H19,42.56
36,13,20150401,20150430,WD,Resident,HBO,H16:H19,27.79
22,7,20150401,20150430,WD,Resident,NHB,H07:H10,14.40
13,22,20150401,20150430,WD,Resident,HBO,H07:H10,49.23
22,13,20150401,20150430,WD,Resident,HBO,H07:H10,55.46
21,24,20150401,20150430,WD,Resident,NHB,H16:H19,93.71
16,22,20150401,20150430,WD,Visitor,NHB,H16:H19,13.28
12,16,20150401,20150430,WD,Visitor,NHB,H16:H19,21.59
19,23,20150401,20150430,WD,Resident,NHB,H07:H10,18.09
34,2,20150401,20150430,WD,Resident,HBW,H16:H19,14.50
13,19,20150401,20150430,WD,Visitor,NHB,H16:H19,44.54
23,13,20150401,20150430,WD,Resident,NHB,H07:H10,61.92
31,7,20150401,20150430,WD,Resident,HBO,H16:H19,58.42
15,8,20150401,20150430,WD,Visitor,NHB,H16:H19,79.34
21,33,20150401,20150430,WD,Resident,NHB,H07:H10,7.07
